JUN24WSG100005.spu,JUN24WSG100004.spu,JUN24WSG100003.spu,
Wavelength,JUN24WSG100006.spu,JUN24WSG100007.spu,JUN24WSG100008.spu,JUN24WSG100009.spu,JUN24WSG100010.spu,JUN24WSG100011.spu,JUN24WSG100012.spu,JUN24WSG100013.spu,JUN24WSG100014.spu,JUN24WSG100015.spu,JUN24WSG100016.spu,JUN24WSG100017.spu,JUN24WSG100018.spu,JUN24WSG100019.spu,JUN24WSG100020.spu,JUN24WSG100021.spu,JUN24WSG100022.spu,JUN24WSG100023.spu,JUN24WSG100024.spu,JUN24WSG100025.spu
 789 , 0.165382 , 0.177009 , 0.183462 , 0.145446 , 0.167267 , 0.244361 , 0.295276 , 0.242931 , 0.215376 , 0.239913 , 0.273673 , 0.266979 , 0.267998 , 0.240121 , 0.263391 , 0.248033 , 0.238082 , 0.231922 , 0.151616 , 0.263238 
 790 , 0.165852 , 0.17743 , 0.183976 , 0.145891 , 0.167709 , 0.244797 , 0.296 , 0.243554 , 0.215788 , 0.240484 , 0.274261 , 0.267615 , 0.26865 , 0.240696 , 0.264065 , 0.24855 , 0.238423 , 0.232342 , 0.152046 , 0.263614 
 791 , 0.166225 , 0.17778 , 0.184456 , 0.146276 , 0.168082 , 0.24518 , 0.29637 , 0.244095 , 0.216271 , 0.241069 , 0.274767 , 0.268284 , 0.269388 , 0.241312 , 0.264713 , 0.248879 , 0.238702 , 0.232848 , 0.152442 , 0.264015 
 792 , 0.166587 , 0.178132 , 0.184914 , 0.146619 , 0.168456 , 0.245505 , 0.296619 , 0.244549 , 0.216803 , 0.241599 , 0.275239 , 0.268903 , 0.270093 , 0.241897 , 0.265369 , 0.249228 , 0.238927 , 0.23336 , 0.15288 , 0.264402 
 793 , 0.166952 , 0.178499 , 0.185386 , 0.146971 , 0.168838 , 0.245831 , 0.296869 , 0.245008 , 0.21735 , 0.24214 , 0.275727 , 0.269534 , 0.270809 , 0.242497 , 0.266036 , 0.249582 , 0.239162 , 0.233883 , 0.153332 , 0.264795 
 794 , 0.167355 , 0.178893 , 0.185824 , 0.147337 , 0.169247 , 0.246162 , 0.297211 , 0.245452 , 0.217882 , 0.242667 , 0.276269 , 0.270147 , 0.271463 , 0.243074 , 0.266617 , 0.24999 , 0.23937 , 0.234331 , 0.153761 , 0.265237 
 795 , 0.167772 , 0.179327 , 0.186237 , 0.14774 , 0.169661 , 0.246482 , 0.297663 , 0.245955 , 0.218391 , 0.243225 , 0.276816 , 0.27076 , 0.272062 , 0.243613 , 0.267076 , 0.25035 , 0.239566 , 0.234713 , 0.154109 , 0.265743 
 796 , 0.168187 , 0.179768 , 0.186661 , 0.148165 , 0.17008 , 0.246802 , 0.298138 , 0.246489 , 0.218906 , 0.243809 , 0.277364 , 0.271392 , 0.272677 , 0.244153 , 0.267527 , 0.250702 , 0.23977 , 0.235108 , 0.154446 , 0.266267 
 797 , 0.168609 , 0.180235 , 0.187096 , 0.148575 , 0.1705 , 0.247118 , 0.298622 , 0.247038 , 0.219419 , 0.244398 , 0.277899 , 0.272051 , 0.273294 , 0.244653 , 0.268005 , 0.251069 , 0.240022 , 0.235506 , 0.154807 , 0.266802 
 798 , 0.169045 , 0.18078 , 0.18759 , 0.148936 , 0.170955 , 0.247453 , 0.299137 , 0.247548 , 0.219909 , 0.245028 , 0.278397 , 0.272787 , 0.273917 , 0.245023 , 0.268572 , 0.251523 , 0.240403 , 0.235948 , 0.155251 , 0.267287 
 799 , 0.169527 , 0.181343 , 0.188133 , 0.149319 , 0.171461 , 0.247872 , 0.299674 , 0.248037 , 0.220413 , 0.245722 , 0.278949 , 0.273558 , 0.27457 , 0.245422 , 0.269178 , 0.252051 , 0.240817 , 0.236427 , 0.155722 , 0.267765 
 800 , 0.170019 , 0.181921 , 0.188686 , 0.149709 , 0.171982 , 0.248298 , 0.300227 , 0.248534 , 0.220928 , 0.246435 , 0.279511 , 0.274343 , 0.275237 , 0.245832 , 0.269798 , 0.252587 , 0.241237 , 0.236918 , 0.156208 , 0.268246 
 801 , 0.170375 , 0.182311 , 0.189199 , 0.149974 , 0.172471 , 0.248854 , 0.300845 , 0.249 , 0.221324 , 0.246949 , 0.279916 , 0.275003 , 0.275976 , 0.24641 , 0.270353 , 0.253005 , 0.241548 , 0.237472 , 0.156691 , 0.268554 
 802 , 0.170699 , 0.182715 , 0.189642 , 0.150189 , 0.172907 , 0.249363 , 0.301499 , 0.249469 , 0.221754 , 0.247357 , 0.280287 , 0.275653 , 0.276795 , 0.247054 , 0.270848 , 0.253415 , 0.241849 , 0.238019 , 0.157222 , 0.268877 
 803 , 0.171029 , 0.183131 , 0.190094 , 0.150408 , 0.173355 , 0.249889 , 0.302174 , 0.24995 , 0.222194 , 0.247781 , 0.280661 , 0.276323 , 0.277636 , 0.24771 , 0.271357 , 0.253827 , 0.242156 , 0.238573 , 0.157766 , 0.269213 
 804 , 0.171454 , 0.183517 , 0.190521 , 0.150712 , 0.173747 , 0.250295 , 0.302773 , 0.250402 , 0.222675 , 0.248298 , 0.281088 , 0.276926 , 0.278317 , 0.248262 , 0.271842 , 0.254273 , 0.24245 , 0.239037 , 0.158123 , 0.269575 
 805 , 0.17193 , 0.183862 , 0.190934 , 0.151121 , 0.174104 , 0.250641 , 0.303286 , 0.250831 , 0.223163 , 0.248944 , 0.281643 , 0.27748 , 0.278835 , 0.248713 , 0.272422 , 0.254697 , 0.242689 , 0.239452 , 0.158327 , 0.270003 
 806 , 0.17242 , 0.184212 , 0.19136 , 0.151546 , 0.174478 , 0.251008 , 0.303805 , 0.25127 , 0.223652 , 0.249628 , 0.282238 , 0.27805 , 0.279364 , 0.249176 , 0.273047 , 0.255113 , 0.242921 , 0.239893 , 0.158525 , 0.270456 
 807 , 0.172838 , 0.184564 , 0.191736 , 0.151959 , 0.174802 , 0.251341 , 0.304284 , 0.251671 , 0.22414 , 0.250305 , 0.282843 , 0.278614 , 0.279903 , 0.249655 , 0.273654 , 0.255513 , 0.243122 , 0.240296 , 0.158781 , 0.270885 
 808 , 0.173068 , 0.184909 , 0.192009 , 0.152305 , 0.174976 , 0.251536 , 0.304606 , 0.251987 , 0.224607 , 0.250872 , 0.283341 , 0.27903 , 0.28042 , 0.250162 , 0.274103 , 0.255836 , 0.243237 , 0.240572 , 0.159157 , 0.271173 
 809 , 0.173344 , 0.18529 , 0.192335 , 0.152662 , 0.175165 , 0.251691 , 0.304907 , 0.252346 , 0.225119 , 0.25141 , 0.283762 , 0.279355 , 0.280931 , 0.250681 , 0.274516 , 0.256181 , 0.243371 , 0.240837 , 0.159535 , 0.27141 
 810 , 0.173638 , 0.185681 , 0.192671 , 0.153034 , 0.175366 , 0.251852 , 0.305228 , 0.252718 , 0.225652 , 0.251977 , 0.284206 , 0.279696 , 0.281471 , 0.251231 , 0.274946 , 0.25654 , 0.243515 , 0.241109 , 0.15993 , 0.271662 
 811 , 0.173903 , 0.186095 , 0.19299 , 0.153208 , 0.175569 , 0.252068 , 0.305588 , 0.252912 , 0.22595 , 0.252409 , 0.284615 , 0.279978 , 0.281948 , 0.251633 , 0.275147 , 0.256888 , 0.24368 , 0.241207 , 0.160359 , 0.271794 
 812 , 0.174109 , 0.186468 , 0.193236 , 0.15339 , 0.17579 , 0.252325 , 0.306054 , 0.25306 , 0.226162 , 0.252845 , 0.285072 , 0.280658 , 0.282476 , 0.252015 , 0.275325 , 0.257254 , 0.243901 , 0.241321 , 0.160809 , 0.27193 
 813 , 0.174324 , 0.186858 , 0.193494 , 0.153578 , 0.176021 , 0.252591 , 0.306549 , 0.253218 , 0.22639 , 0.253308 , 0.28556 , 0.281381 , 0.28303 , 0.252412 , 0.275504 , 0.257635 , 0.244131 , 0.241443 , 0.161278 , 0.272078 
 814 , 0.174721 , 0.187245 , 0.19387 , 0.153869 , 0.17629 , 0.252855 , 0.307011 , 0.253624 , 0.226646 , 0.253792 , 0.28599 , 0.282201 , 0.283648 , 0.25285 , 0.275866 , 0.258117 , 0.244447 , 0.241758 , 0.161661 , 0.272351 
 815 , 0.175305 , 0.187726 , 0.194379 , 0.154228 , 0.176613 , 0.253226 , 0.307401 , 0.254222 , 0.227003 , 0.254486 , 0.286592 , 0.282886 , 0.284346 , 0.253378 , 0.276459 , 0.258724 , 0.244806 , 0.242197 , 0.161988 , 0.272732 
 816 , 0.175931 , 0.188239 , 0.194924 , 0.154595 , 0.176957 , 0.253628 , 0.307788 , 0.25486 , 0.227389 , 0.255241 , 0.287251 , 0.283559 , 0.285082 , 0.25394 , 0.277096 , 0.259361 , 0.245176 , 0.242658 , 0.162328 , 0.273139 
 817 , 0.17653 , 0.188737 , 0.195427 , 0.154956 , 0.177429 , 0.254098 , 0.308251 , 0.255441 , 0.22787 , 0.255986 , 0.287915 , 0.28425 , 0.285826 , 0.254531 , 0.27776 , 0.259931 , 0.24553 , 0.243144 , 0.162688 , 0.273545 
 818 , 0.177035 , 0.189129 , 0.195806 , 0.155296 , 0.178122 , 0.254645 , 0.30886 , 0.255839 , 0.228499 , 0.256525 , 0.288489 , 0.284899 , 0.286583 , 0.255152 , 0.278453 , 0.26031 , 0.245814 , 0.243697 , 0.163156 , 0.274024 
 819 , 0.177541 , 0.18948 , 0.196169 , 0.155658 , 0.178816 , 0.255166 , 0.309495 , 0.256209 , 0.229113 , 0.256949 , 0.289009 , 0.285516 , 0.287374 , 0.25578 , 0.279155 , 0.26068 , 0.246085 , 0.244296 , 0.163697 , 0.274578 
 820 , 0.178057 , 0.18984 , 0.19655 , 0.156036 , 0.179521 , 0.255696 , 0.310141 , 0.256592 , 0.229738 , 0.257383 , 0.289536 , 0.286152 , 0.288184 , 0.256423 , 0.279876 , 0.261064 , 0.246359 , 0.2449 , 0.164248 , 0.275149 
 821 , 0.17847 , 0.190346 , 0.197098 , 0.156586 , 0.180036 , 0.256001 , 0.310643 , 0.257133 , 0.230143 , 0.257933 , 0.290146 , 0.286775 , 0.288823 , 0.256954 , 0.280393 , 0.261484 , 0.246681 , 0.245475 , 0.164715 , 0.275836 
 822 , 0.178809 , 0.19091 , 0.197642 , 0.157119 , 0.180495 , 0.256261 , 0.311058 , 0.257761 , 0.230543 , 0.258545 , 0.290672 , 0.287423 , 0.28932 , 0.257501 , 0.280818 , 0.261842 , 0.247048 , 0.24602 , 0.165049 , 0.276376 
 823 , 0.179146 , 0.191478 , 0.198184 , 0.157655 , 0.180961 , 0.256524 , 0.311482 , 0.258393 , 0.23094 , 0.259157 , 0.291197 , 0.28808 , 0.289822 , 0.258053 , 0.281242 , 0.26221 , 0.247419 , 0.24657 , 0.16539 , 0.276921 
 824 , 0.179428 , 0.192028 , 0.198681 , 0.158099 , 0.181292 , 0.256882 , 0.311902 , 0.258958 , 0.231464 , 0.259749 , 0.291666 , 0.288804 , 0.290445 , 0.258576 , 0.281556 , 0.262616 , 0.247834 , 0.247043 , 0.165814 , 0.277303 
 825 , 0.179748 , 0.192522 , 0.199249 , 0.158525 , 0.181639 , 0.257385 , 0.312502 , 0.259441 , 0.232177 , 0.260419 , 0.292189 , 0.28968 , 0.291232 , 0.259064 , 0.281955 , 0.263049 , 0.248219 , 0.247491 , 0.16632 , 0.277693 
 826 , 0.180076 , 0.193015 , 0.199828 , 0.158957 , 0.182001 , 0.257903 , 0.313133 , 0.259913 , 0.232912 , 0.261104 , 0.292727 , 0.290578 , 0.292041 , 0.259557 , 0.282372 , 0.263487 , 0.248601 , 0.247937 , 0.166839 , 0.278096 
 827 , 0.180483 , 0.193511 , 0.200353 , 0.159348 , 0.18243 , 0.258439 , 0.313748 , 0.260365 , 0.233558 , 0.261673 , 0.293235 , 0.291389 , 0.292836 , 0.260024 , 0.282825 , 0.263876 , 0.248922 , 0.248369 , 0.167349 , 0.278542 
 828 , 0.181028 , 0.194006 , 0.200776 , 0.159685 , 0.182975 , 0.258983 , 0.314328 , 0.260818 , 0.234001 , 0.261998 , 0.293724 , 0.291979 , 0.293628 , 0.260477 , 0.283257 , 0.264322 , 0.249202 , 0.248739 , 0.167865 , 0.279034 
 829 , 0.181603 , 0.194502 , 0.201183 , 0.160018 , 0.183529 , 0.259508 , 0.314908 , 0.261317 , 0.234407 , 0.262301 , 0.294227 , 0.292519 , 0.294434 , 0.260944 , 0.283631 , 0.264886 , 0.249513 , 0.249093 , 0.16839 , 0.279514 
 830 , 0.182187 , 0.195001 , 0.201618 , 0.160373 , 0.184086 , 0.260028 , 0.315506 , 0.261836 , 0.23482 , 0.262634 , 0.29474 , 0.293065 , 0.295246 , 0.261432 , 0.284022 , 0.265453 , 0.249847 , 0.249474 , 0.16891 , 0.280001 
 831 , 0.182834 , 0.195484 , 0.202332 , 0.160928 , 0.184677 , 0.260519 , 0.316252 , 0.262591 , 0.235373 , 0.263372 , 0.295398 , 0.293688 , 0.296079 , 0.262108 , 0.284624 , 0.266039 , 0.250324 , 0.250138 , 0.169296 , 0.280639 
 832 , 0.183422 , 0.195952 , 0.203016 , 0.161449 , 0.185265 , 0.261048 , 0.316907 , 0.263284 , 0.235909 , 0.264155 , 0.296071 , 0.29435 , 0.296851 , 0.262811 , 0.2854 , 0.266455 , 0.250744 , 0.25085 , 0.169676 , 0.281358 
 833 , 0.18401 , 0.196419 , 0.203693 , 0.161969 , 0.185853 , 0.261581 , 0.317562 , 0.263975 , 0.236449 , 0.264936 , 0.296747 , 0.295016 , 0.297629 , 0.263513 , 0.286181 , 0.266869 , 0.251158 , 0.251561 , 0.170056 , 0.282076 
 834 , 0.184374 , 0.196862 , 0.204174 , 0.162393 , 0.186456 , 0.262096 , 0.318117 , 0.264501 , 0.237045 , 0.265552 , 0.297266 , 0.295753 , 0.298286 , 0.264288 , 0.286806 , 0.267272 , 0.251423 , 0.252204 , 0.170554 , 0.282638 
 835 , 0.184702 , 0.197364 , 0.204588 , 0.162768 , 0.187057 , 0.26246 , 0.318661 , 0.264975 , 0.237672 , 0.265945 , 0.297719 , 0.296531 , 0.29895 , 0.265033 , 0.287163 , 0.267706 , 0.251687 , 0.252859 , 0.171117 , 0.283036 
 836 , 0.185028 , 0.197872 , 0.204999 , 0.163143 , 0.187656 , 0.262816 , 0.319212 , 0.265449 , 0.238303 , 0.266318 , 0.298176 , 0.297317 , 0.299617 , 0.265767 , 0.287504 , 0.268141 , 0.251958 , 0.253522 , 0.17168 , 0.283429 
 837 , 0.185458 , 0.198433 , 0.205477 , 0.163536 , 0.188193 , 0.26315 , 0.319694 , 0.265896 , 0.23888 , 0.266707 , 0.298736 , 0.298106 , 0.300226 , 0.266341 , 0.287812 , 0.268609 , 0.252284 , 0.254081 , 0.172197 , 0.283827 
 838 , 0.185962 , 0.199061 , 0.206016 , 0.163974 , 0.188639 , 0.26352 , 0.320082 , 0.266325 , 0.239375 , 0.267194 , 0.299355 , 0.298857 , 0.300717 , 0.266648 , 0.288112 , 0.269113 , 0.252659 , 0.254398 , 0.172599 , 0.284226 
 839 , 0.186441 , 0.199679 , 0.206558 , 0.164432 , 0.189062 , 0.26393 , 0.320455 , 0.266764 , 0.239857 , 0.267738 , 0.29994 , 0.299575 , 0.301185 , 0.266917 , 0.288433 , 0.269613 , 0.253027 , 0.254637 , 0.172958 , 0.284625 
 840 , 0.186901 , 0.200281 , 0.207093 , 0.164856 , 0.189478 , 0.264335 , 0.320841 , 0.267198 , 0.240326 , 0.268246 , 0.300485 , 0.300273 , 0.301665 , 0.267193 , 0.288777 , 0.270099 , 0.2534 , 0.254898 , 0.173324 , 0.285003 
 841 , 0.187256 , 0.200747 , 0.20758 , 0.165061 , 0.189849 , 0.264709 , 0.321328 , 0.267603 , 0.24068 , 0.268541 , 0.30084 , 0.300819 , 0.302256 , 0.267608 , 0.289321 , 0.270529 , 0.253773 , 0.255363 , 0.173728 , 0.28525 
 842 , 0.18771 , 0.201225 , 0.208113 , 0.165247 , 0.190293 , 0.265161 , 0.321887 , 0.268036 , 0.241084 , 0.268888 , 0.301272 , 0.301468 , 0.302929 , 0.268131 , 0.289911 , 0.271048 , 0.254171 , 0.255992 , 0.174215 , 0.285559 
 843 , 0.188168 , 0.201713 , 0.208649 , 0.165439 , 0.190737 , 0.265616 , 0.322456 , 0.268477 , 0.241497 , 0.269238 , 0.301716 , 0.302123 , 0.303608 , 0.268656 , 0.290507 , 0.271569 , 0.254577 , 0.256623 , 0.174702 , 0.285865 
 844 , 0.188738 , 0.202107 , 0.209082 , 0.165815 , 0.191254 , 0.266063 , 0.323017 , 0.268875 , 0.241863 , 0.269686 , 0.302164 , 0.302636 , 0.304193 , 0.26914 , 0.29092 , 0.271979 , 0.254823 , 0.257106 , 0.175099 , 0.28628 
 845 , 0.189279 , 0.202414 , 0.209458 , 0.166249 , 0.191756 , 0.266421 , 0.323633 , 0.269226 , 0.242194 , 0.270147 , 0.302603 , 0.302952 , 0.304693 , 0.269655 , 0.291278 , 0.27229 , 0.254974 , 0.257441 , 0.175457 , 0.286642 
 846 , 0.189825 , 0.202724 , 0.209835 , 0.166691 , 0.192268 , 0.266782 , 0.324263 , 0.269578 , 0.242532 , 0.270615 , 0.303053 , 0.303264 , 0.305205 , 0.270186 , 0.291645 , 0.272602 , 0.25513 , 0.257784 , 0.175821 , 0.287003 
 847 , 0.190313 , 0.203025 , 0.21024 , 0.167129 , 0.192681 , 0.267046 , 0.324803 , 0.269937 , 0.242948 , 0.271126 , 0.303533 , 0.303676 , 0.305684 , 0.270666 , 0.291989 , 0.272966 , 0.255306 , 0.258144 , 0.176136 , 0.287406 
 848 , 0.190754 , 0.203412 , 0.210727 , 0.167622 , 0.193011 , 0.267266 , 0.325207 , 0.270321 , 0.243462 , 0.271621 , 0.304024 , 0.304257 , 0.30617 , 0.271045 , 0.29273 , 0.273365 , 0.255597 , 0.258641 , 0.176421 , 0.287973 
 849 , 0.191208 , 0.203858 , 0.211258 , 0.168157 , 0.193347 , 0.267527 , 0.325582 , 0.270734 , 0.244007 , 0.272096 , 0.304517 , 0.304892 , 0.306683 , 0.271399 , 0.293715 , 0.273765 , 0.255939 , 0.259203 , 0.176725 , 0.288613 
 850 , 0.191609 , 0.20432 , 0.21177 , 0.168674 , 0.193715 , 0.267855 , 0.325962 , 0.271132 , 0.24454 , 0.272551 , 0.30501 , 0.305538 , 0.307237 , 0.27177 , 0.294732 , 0.274145 , 0.25628 , 0.259762 , 0.177074 , 0.289208 
 851 , 0.191768 , 0.204769 , 0.212125 , 0.168989 , 0.194153 , 0.268319 , 0.326278 , 0.2714 , 0.244977 , 0.272906 , 0.30541 , 0.306174 , 0.307912 , 0.27219 , 0.295311 , 0.274459 , 0.256572 , 0.260189 , 0.177598 , 0.289519 
 852 , 0.191891 , 0.205137 , 0.212404 , 0.169203 , 0.194561 , 0.268625 , 0.32652 , 0.271611 , 0.245394 , 0.273301 , 0.305738 , 0.30687 , 0.308603 , 0.272643 , 0.294963 , 0.274823 , 0.256791 , 0.260498 , 0.178104 , 0.289696 
 853 , 0.192021 , 0.205506 , 0.212696 , 0.169423 , 0.194976 , 0.268931 , 0.326763 , 0.271828 , 0.245818 , 0.273709 , 0.306072 , 0.307579 , 0.309317 , 0.273114 , 0.29461 , 0.275194 , 0.257011 , 0.260814 , 0.17862 , 0.289885 
 854 , 0.192436 , 0.206091 , 0.213097 , 0.169658 , 0.19529 , 0.269208 , 0.327069 , 0.272135 , 0.246114 , 0.274001 , 0.306393 , 0.308253 , 0.309856 , 0.273407 , 0.294262 , 0.275657 , 0.257256 , 0.261114 , 0.178939 , 0.290157 
 855 , 0.192988 , 0.206774 , 0.213631 , 0.169989 , 0.195714 , 0.26979 , 0.32757 , 0.272558 , 0.246428 , 0.274363 , 0.306955 , 0.308817 , 0.31038 , 0.273658 , 0.294679 , 0.276152 , 0.257583 , 0.261508 , 0.179255 , 0.290501 
 856 , 0.193556 , 0.207473 , 0.21418 , 0.170324 , 0.196153 , 0.270378 , 0.328084 , 0.272991 , 0.246746 , 0.274735 , 0.307528 , 0.309393 , 0.310915 , 0.273908 , 0.295106 , 0.276658 , 0.257914 , 0.261907 , 0.179574 , 0.290855 
 857 , 0.194053 , 0.207997 , 0.2148 , 0.170721 , 0.196592 , 0.270779 , 0.328649 , 0.27346 , 0.247136 , 0.275181 , 0.307971 , 0.309939 , 0.31147 , 0.274273 , 0.295553 , 0.277054 , 0.258292 , 0.26242 , 0.17992 , 0.291198 
 858 , 0.194462 , 0.208414 , 0.21542 , 0.171161 , 0.197005 , 0.270967 , 0.32921 , 0.273933 , 0.24755 , 0.275646 , 0.308273 , 0.310541 , 0.312016 , 0.274763 , 0.296028 , 0.277301 , 0.25869 , 0.263041 , 0.180334 , 0.291655 
 859 , 0.194847 , 0.208844 , 0.216025 , 0.171615 , 0.19741 , 0.271131 , 0.329753 , 0.274409 , 0.247952 , 0.276098 , 0.30856 , 0.311187 , 0.312553 , 0.275277 , 0.296518 , 0.277528 , 0.259089 , 0.263685 , 0.180777 , 0.292165 
 860 , 0.195205 , 0.209218 , 0.216511 , 0.172063 , 0.197843 , 0.271351 , 0.330268 , 0.274828 , 0.248336 , 0.276542 , 0.308914 , 0.311807 , 0.313017 , 0.275804 , 0.29702 , 0.277784 , 0.259387 , 0.264228 , 0.181225 , 0.292699 
 861 , 0.195455 , 0.209381 , 0.216671 , 0.172461 , 0.198304 , 0.27168 , 0.330694 , 0.275099 , 0.248649 , 0.276963 , 0.309404 , 0.312274 , 0.313307 , 0.27634 , 0.297481 , 0.278145 , 0.2594 , 0.264481 , 0.181642 , 0.293194 
 862 , 0.195699 , 0.209485 , 0.216832 , 0.172858 , 0.198729 , 0.271921 , 0.331155 , 0.27541 , 0.248957 , 0.2774 , 0.309834 , 0.31263 , 0.313644 , 0.276861 , 0.297835 , 0.278574 , 0.259409 , 0.264712 , 0.181981 , 0.293567 
 863 , 0.195952 , 0.2096 , 0.217005 , 0.173269 , 0.19917 , 0.272175 , 0.331623 , 0.27573 , 0.249278 , 0.277858 , 0.310281 , 0.312997 , 0.313992 , 0.277393 , 0.298199 , 0.279018 , 0.25942 , 0.264953 , 0.182325 , 0.293949 
 864 , 0.196308 , 0.210062 , 0.217365 , 0.173468 , 0.19922 , 0.27235 , 0.331869 , 0.276076 , 0.24966 , 0.27833 , 0.310721 , 0.313388 , 0.314442 , 0.277629 , 0.298359 , 0.279486 , 0.259704 , 0.265272 , 0.182527 , 0.294194 
 865 , 0.196659 , 0.210576 , 0.217787 , 0.173609 , 0.199344 , 0.272554 , 0.331986 , 0.276339 , 0.250121 , 0.278728 , 0.311282 , 0.313848 , 0.314815 , 0.277848 , 0.298551 , 0.279764 , 0.260006 , 0.265514 , 0.182731 , 0.294374 
 866 , 0.197025 , 0.211112 , 0.21822 , 0.173762 , 0.199469 , 0.272764 , 0.332101 , 0.276609 , 0.250594 , 0.27914 , 0.311853 , 0.314325 , 0.315197 , 0.278068 , 0.298752 , 0.280044 , 0.260325 , 0.265758 , 0.182943 , 0.294557 
 867 , 0.197315 , 0.211534 , 0.218692 , 0.173894 , 0.199802 , 0.273075 , 0.332367 , 0.276829 , 0.251035 , 0.279381 , 0.312274 , 0.31482 , 0.315764 , 0.27835 , 0.299074 , 0.280195 , 0.260582 , 0.26609 , 0.183253 , 0.29464 
 868 , 0.19768 , 0.211931 , 0.219178 , 0.174061 , 0.200222 , 0.273523 , 0.332859 , 0.277028 , 0.251467 , 0.279602 , 0.312594 , 0.315433 , 0.316569 , 0.278715 , 0.299516 , 0.280473 , 0.26077 , 0.266519 , 0.183731 , 0.294843 
 869 , 0.198088 , 0.212348 , 0.219674 , 0.17425 , 0.200644 , 0.274013 , 0.33342 , 0.277236 , 0.251917 , 0.279852 , 0.312914 , 0.316099 , 0.317445 , 0.279097 , 0.299994 , 0.280817 , 0.260952 , 0.266969 , 0.184256 , 0.295105 
 870 , 0.198593 , 0.21278 , 0.220162 , 0.174531 , 0.20113 , 0.274487 , 0.33395 , 0.277568 , 0.252281 , 0.28017 , 0.313231 , 0.316677 , 0.318207 , 0.279528 , 0.300416 , 0.281199 , 0.261127 , 0.267404 , 0.184684 , 0.295473 
 871 , 0.199224 , 0.213201 , 0.220601 , 0.175008 , 0.20172 , 0.274923 , 0.334335 , 0.278178 , 0.252437 , 0.280603 , 0.313531 , 0.317005 , 0.318698 , 0.28004 , 0.300724 , 0.281608 , 0.261302 , 0.267845 , 0.184888 , 0.296032 
 872 , 0.199805 , 0.213618 , 0.221023 , 0.175528 , 0.202315 , 0.275365 , 0.33464 , 0.278867 , 0.25253 , 0.281032 , 0.313822 , 0.317248 , 0.319133 , 0.280594 , 0.301023 , 0.281986 , 0.261508 , 0.26836 , 0.185055 , 0.296594 
 873 , 0.20039 , 0.214039 , 0.22145 , 0.176056 , 0.202915 , 0.275811 , 0.334947 , 0.279568 , 0.252633 , 0.281472 , 0.314129 , 0.317507 , 0.319592 , 0.281164 , 0.301338 , 0.282369 , 0.26171 , 0.26889 , 0.185238 , 0.297162 
 874 , 0.20076 , 0.214324 , 0.221722 , 0.176531 , 0.203246 , 0.276118 , 0.335321 , 0.280163 , 0.253072 , 0.281992 , 0.314629 , 0.318093 , 0.320265 , 0.281704 , 0.301882 , 0.282688 , 0.261902 , 0.269444 , 0.185731 , 0.297611 
 875 , 0.201163 , 0.214649 , 0.222058 , 0.176984 , 0.20368 , 0.276482 , 0.335857 , 0.280646 , 0.253645 , 0.282476 , 0.315189 , 0.318877 , 0.321006 , 0.282193 , 0.302534 , 0.282953 , 0.262213 , 0.27001 , 0.186234 , 0.298042 
 876 , 0.201578 , 0.214982 , 0.222401 , 0.177454 , 0.204122 , 0.276851 , 0.336416 , 0.281148 , 0.254229 , 0.282968 , 0.315765 , 0.319684 , 0.321771 , 0.282695 , 0.303202 , 0.28323 , 0.262529 , 0.270594 , 0.186755 , 0.298482 
 877 , 0.201937 , 0.215465 , 0.222676 , 0.177976 , 0.204618 , 0.277166 , 0.337007 , 0.281467 , 0.254836 , 0.283533 , 0.316286 , 0.320475 , 0.322513 , 0.283232 , 0.303696 , 0.283539 , 0.262739 , 0.270978 , 0.187321 , 0.298899 
 878 , 0.202244 , 0.216058 , 0.222954 , 0.178471 , 0.205062 , 0.277335 , 0.337509 , 0.281867 , 0.255483 , 0.284248 , 0.316822 , 0.321118 , 0.32323 , 0.283755 , 0.304089 , 0.284041 , 0.262889 , 0.271185 , 0.187943 , 0.299305 
 879 , 0.202544 , 0.216685 , 0.223252 , 0.178966 , 0.205494 , 0.277482 , 0.337999 , 0.282314 , 0.256151 , 0.28501 , 0.31737 , 0.32174 , 0.323959 , 0.28428 , 0.304476 , 0.284594 , 0.263044 , 0.271364 , 0.188584 , 0.299724 
 880 , 0.202896 , 0.217326 , 0.223766 , 0.179446 , 0.205961 , 0.277686 , 0.338457 , 0.282847 , 0.256726 , 0.285726 , 0.317949 , 0.322377 , 0.324693 , 0.284684 , 0.305052 , 0.285264 , 0.263347 , 0.271669 , 0.189171 , 0.300105 
 881 , 0.203291 , 0.217913 , 0.22451 , 0.17991 , 0.206477 , 0.277975 , 0.338857 , 0.283392 , 0.257074 , 0.286272 , 0.318458 , 0.323015 , 0.325342 , 0.284899 , 0.305739 , 0.285995 , 0.263721 , 0.272062 , 0.18963 , 0.300334 
 882 , 0.203676 , 0.218421 , 0.225199 , 0.180382 , 0.207003 , 0.278277 , 0.339253 , 0.283827 , 0.257325 , 0.286724 , 0.318884 , 0.323642 , 0.325934 , 0.2851 , 0.306301 , 0.286645 , 0.263951 , 0.272364 , 0.19004 , 0.300467 
 883 , 0.204062 , 0.2189 , 0.225896 , 0.180804 , 0.207526 , 0.278597 , 0.339661 , 0.284261 , 0.257585 , 0.28717 , 0.319267 , 0.324267 , 0.326547 , 0.285333 , 0.30685 , 0.287261 , 0.264173 , 0.272666 , 0.190449 , 0.30059 
