DHT_00010.spu,DHT_00009.spu,DHT_00008.spu,DHT_00007.spu,DHT_00006.spu,DHT_00005.spu,DHT_00004.spu,DHT_00003.spu,DHT_00002.spu,DHT_00001.spu,
Wavelength,DHT_00120.spu,DHT_00119.spu,DHT_00118.spu,DHT_00117.spu,DHT_00116.spu,DHT_00115.spu,DHT_00114.spu,DHT_00113.spu,DHT_00112.spu,DHT_00111.spu,DHT_00110.spu,DHT_00109.spu,DHT_00108.spu,DHT_00107.spu,DHT_00106.spu,DHT_00105.spu,DHT_00104.spu,DHT_00103.spu,DHT_00102.spu,DHT_00101.spu,DHT_00100.spu,DHT_00099.spu,DHT_00098.spu,DHT_00097.spu,DHT_00096.spu,DHT_00095.spu,DHT_00094.spu,DHT_00093.spu,DHT_00092.spu,DHT_00091.spu,DHT_00090.spu,DHT_00089.spu,DHT_00088.spu,DHT_00087.spu,DHT_00086.spu,DHT_00085.spu,DHT_00084.spu,DHT_00083.spu,DHT_00082.spu,DHT_00081.spu,DHT_00080.spu,DHT_00079.spu,DHT_00078.spu,DHT_00077.spu,DHT_00076.spu,DHT_00075.spu,DHT_00074.spu,DHT_00073.spu,DHT_00072.spu,DHT_00071.spu,DHT_00070.spu,DHT_00069.spu,DHT_00068.spu,DHT_00067.spu,DHT_00066.spu,DHT_00065.spu,DHT_00064.spu,DHT_00063.spu,DHT_00062.spu,DHT_00061.spu,DHT_00060.spu,DHT_00059.spu,DHT_00058.spu,DHT_00057.spu,DHT_00056.spu,DHT_00055.spu,DHT_00054.spu,DHT_00053.spu,DHT_00052.spu,DHT_00051.spu,DHT_00050.spu,DHT_00049.spu,DHT_00048.spu,DHT_00047.spu,DHT_00046.spu,DHT_00045.spu,DHT_00044.spu,DHT_00043.spu,DHT_00042.spu,DHT_00041.spu,DHT_00040.spu,DHT_00039.spu,DHT_00038.spu,DHT_00037.spu,DHT_00036.spu,DHT_00035.spu,DHT_00034.spu,DHT_00033.spu,DHT_00032.spu,DHT_00031.spu,DHT_00030.spu,DHT_00029.spu,DHT_00028.spu,DHT_00027.spu,DHT_00026.spu,DHT_00025.spu,DHT_00024.spu,DHT_00023.spu,DHT_00022.spu,DHT_00021.spu,DHT_00020.spu,DHT_00019.spu,DHT_00018.spu,DHT_00017.spu,DHT_00016.spu,DHT_00015.spu,DHT_00014.spu,DHT_00013.spu,DHT_00012.spu,DHT_00011.spu
 370 , 0.030526 , 0.034225 , 0.032338 , 0.016981 , 0.028094 , 0.03446 , 0.037365 , 0.032533 , 0.030351 , 0.028291 , 0.018133 , 0.034529 , 0.037572 , 0.018127 , 0.027944 , 0.028859 , 0.035786 , 0.03137 , 0.023377 , 0.022948 , 0.040058 , 0.035325 , 0.013092 , 0.018156 , 0.024524 , 0.023577 , 0.021556 , 0.02049 , 0.023586 , 0.025259 , 0.025256 , 0.031473 , 0.024235 , 0.022169 , 0.034375 , 0.031055 , 0.027836 , 0.031987 , 0.025665 , 0.027208 , 0.026107 , 0.021949 , 0.024616 , 0.026717 , 0.022355 , 0.032537 , 0.024721 , 0.02212 , 0.024751 , 0.025805 , 0.0318 , 0.028008 , 0.033048 , 0.036082 , 0.034879 , 0.029754 , 0.029382 , 0.024668 , 0.034563 , 0.030012 , 0.032743 , 0.044515 , 0.029181 , 0.030681 , 0.030738 , 0.024669 , 0.029676 , 0.026748 , 0.045341 , 0.026133 , 0.028516 , 0.028717 , 0.039165 , 0.041784 , 0.03903 , 0.044235 , 0.039176 , 0.03683 , 0.045019 , 0.038434 , 0.043919 , 0.028183 , 0.029243 , 0.030587 , 0.02175 , 0.047255 , 0.018499 , 0.021432 , 0.020464 , 0.015457 , 0.029465 , 0.027947 , 0.024548 , 0.019452 , 0.025267 , 0.023546 , 0.03165 , 0.035368 , 0.035463 , 0.035842 , 0.04576 , 0.030305 , 0.027392 , 0.035917 , 0.039565 , 0.022448 , 0.042413 , 0.020586 , 0.029451 , 0.019122 
 371 , 0.03063 , 0.034248 , 0.032623 , 0.017002 , 0.028229 , 0.034658 , 0.037469 , 0.032682 , 0.030543 , 0.028444 , 0.018078 , 0.034795 , 0.037848 , 0.018289 , 0.028015 , 0.028815 , 0.035987 , 0.031472 , 0.023462 , 0.023018 , 0.040153 , 0.035562 , 0.013098 , 0.018162 , 0.024602 , 0.023638 , 0.021507 , 0.020456 , 0.023603 , 0.025292 , 0.025419 , 0.03179 , 0.024456 , 0.022331 , 0.034514 , 0.031185 , 0.027926 , 0.032138 , 0.02578 , 0.027331 , 0.026174 , 0.022059 , 0.024769 , 0.026695 , 0.022344 , 0.032794 , 0.024897 , 0.022254 , 0.024814 , 0.025901 , 0.031963 , 0.02824 , 0.033155 , 0.036077 , 0.035053 , 0.03004 , 0.029598 , 0.024725 , 0.034648 , 0.030186 , 0.032833 , 0.044762 , 0.029321 , 0.030679 , 0.030772 , 0.0247 , 0.02966 , 0.02673 , 0.045446 , 0.026324 , 0.028578 , 0.028764 , 0.039213 , 0.04188 , 0.039105 , 0.044767 , 0.039779 , 0.037269 , 0.045375 , 0.03867 , 0.044169 , 0.0283 , 0.029412 , 0.030682 , 0.021716 , 0.047463 , 0.018624 , 0.021455 , 0.020677 , 0.015469 , 0.029471 , 0.027949 , 0.02451 , 0.019523 , 0.025306 , 0.023466 , 0.031853 , 0.035524 , 0.035695 , 0.035853 , 0.04594 , 0.030274 , 0.027464 , 0.03621 , 0.039905 , 0.022571 , 0.042377 , 0.020634 , 0.029713 , 0.019239 
 372 , 0.03075 , 0.034293 , 0.032906 , 0.01703 , 0.028372 , 0.034861 , 0.03759 , 0.032842 , 0.030729 , 0.0286 , 0.018043 , 0.035068 , 0.038136 , 0.018459 , 0.028102 , 0.028796 , 0.036194 , 0.03159 , 0.023551 , 0.02309 , 0.040262 , 0.035804 , 0.013107 , 0.018183 , 0.02468 , 0.023699 , 0.021472 , 0.020441 , 0.02363 , 0.025329 , 0.025582 , 0.032099 , 0.024682 , 0.022495 , 0.034659 , 0.031316 , 0.028026 , 0.032292 , 0.025898 , 0.027462 , 0.026253 , 0.022166 , 0.024917 , 0.02669 , 0.022341 , 0.033059 , 0.02508 , 0.022378 , 0.024876 , 0.025993 , 0.032136 , 0.028472 , 0.033269 , 0.036089 , 0.035233 , 0.030318 , 0.029806 , 0.02478 , 0.034749 , 0.030348 , 0.032931 , 0.045001 , 0.029446 , 0.030683 , 0.030812 , 0.024728 , 0.02965 , 0.026718 , 0.045555 , 0.026506 , 0.028631 , 0.028813 , 0.039254 , 0.041967 , 0.039185 , 0.045291 , 0.040367 , 0.037693 , 0.045759 , 0.038916 , 0.044403 , 0.02842 , 0.029571 , 0.030791 , 0.021698 , 0.04768 , 0.018751 , 0.02148 , 0.020876 , 0.015481 , 0.029498 , 0.027956 , 0.024485 , 0.019588 , 0.025355 , 0.023401 , 0.032048 , 0.03567 , 0.035915 , 0.035879 , 0.046118 , 0.03027 , 0.027531 , 0.036506 , 0.040224 , 0.022688 , 0.042374 , 0.020692 , 0.02997 , 0.019357 
 373 , 0.031091 , 0.034605 , 0.033165 , 0.017159 , 0.028623 , 0.035212 , 0.037959 , 0.033185 , 0.030909 , 0.028843 , 0.018275 , 0.035475 , 0.03863 , 0.018771 , 0.028432 , 0.029104 , 0.036521 , 0.031938 , 0.023698 , 0.023218 , 0.040613 , 0.036143 , 0.013188 , 0.018433 , 0.024782 , 0.023834 , 0.021681 , 0.020738 , 0.023844 , 0.025482 , 0.025763 , 0.032329 , 0.025015 , 0.022723 , 0.034936 , 0.03153 , 0.028297 , 0.03251 , 0.026093 , 0.027746 , 0.02654 , 0.022303 , 0.025074 , 0.026925 , 0.022481 , 0.033416 , 0.025348 , 0.02245 , 0.025001 , 0.026087 , 0.032437 , 0.028643 , 0.033513 , 0.036373 , 0.035426 , 0.030521 , 0.029943 , 0.024813 , 0.035059 , 0.030394 , 0.033203 , 0.045188 , 0.029415 , 0.030751 , 0.030941 , 0.024749 , 0.029715 , 0.026787 , 0.045657 , 0.02661 , 0.028608 , 0.028961 , 0.039313 , 0.041991 , 0.039326 , 0.045675 , 0.040698 , 0.037879 , 0.046396 , 0.039239 , 0.04453 , 0.02863 , 0.029674 , 0.031051 , 0.021899 , 0.048019 , 0.018928 , 0.021611 , 0.020918 , 0.015523 , 0.029807 , 0.028056 , 0.024677 , 0.019581 , 0.025528 , 0.023531 , 0.032133 , 0.035744 , 0.035958 , 0.036031 , 0.046332 , 0.0306 , 0.027595 , 0.036862 , 0.040283 , 0.022705 , 0.042692 , 0.020875 , 0.030193 , 0.019498 
 374 , 0.031421 , 0.034904 , 0.033416 , 0.01728 , 0.028875 , 0.035537 , 0.038298 , 0.033506 , 0.031069 , 0.029078 , 0.018491 , 0.035857 , 0.039097 , 0.019069 , 0.028746 , 0.029392 , 0.036836 , 0.032253 , 0.023843 , 0.023329 , 0.040947 , 0.036455 , 0.013262 , 0.01867 , 0.024871 , 0.023948 , 0.021883 , 0.021024 , 0.024041 , 0.025616 , 0.025936 , 0.032537 , 0.025331 , 0.022935 , 0.03519 , 0.031724 , 0.028552 , 0.032715 , 0.026268 , 0.028006 , 0.026801 , 0.022431 , 0.025219 , 0.027149 , 0.022621 , 0.033764 , 0.025608 , 0.022519 , 0.025117 , 0.026177 , 0.032734 , 0.028823 , 0.033745 , 0.036642 , 0.035623 , 0.030712 , 0.030084 , 0.024851 , 0.035364 , 0.030458 , 0.033459 , 0.045373 , 0.029405 , 0.030826 , 0.031068 , 0.024771 , 0.029777 , 0.026861 , 0.045766 , 0.026723 , 0.028596 , 0.029103 , 0.03937 , 0.042011 , 0.039464 , 0.046069 , 0.041047 , 0.038074 , 0.047031 , 0.039558 , 0.044667 , 0.028833 , 0.029775 , 0.031307 , 0.022095 , 0.048351 , 0.019105 , 0.021738 , 0.020961 , 0.015567 , 0.030104 , 0.028147 , 0.024864 , 0.019582 , 0.025712 , 0.023654 , 0.032237 , 0.035836 , 0.036015 , 0.03619 , 0.046544 , 0.030922 , 0.027669 , 0.037215 , 0.04035 , 0.022737 , 0.043023 , 0.021056 , 0.030432 , 0.019633 
 375 , 0.031741 , 0.035192 , 0.033661 , 0.017393 , 0.02913 , 0.035841 , 0.038613 , 0.03381 , 0.031214 , 0.029307 , 0.018697 , 0.036219 , 0.039541 , 0.019357 , 0.029048 , 0.029665 , 0.037142 , 0.03254 , 0.023989 , 0.023428 , 0.041269 , 0.036745 , 0.013329 , 0.018897 , 0.024951 , 0.024046 , 0.02208 , 0.021301 , 0.024225 , 0.025735 , 0.026104 , 0.032727 , 0.025633 , 0.023135 , 0.035424 , 0.031901 , 0.028796 , 0.032909 , 0.026427 , 0.028247 , 0.027043 , 0.022554 , 0.025353 , 0.027364 , 0.022761 , 0.034107 , 0.025862 , 0.022587 , 0.025227 , 0.026264 , 0.03303 , 0.029011 , 0.033968 , 0.036898 , 0.035825 , 0.030894 , 0.030229 , 0.024892 , 0.035665 , 0.030537 , 0.033702 , 0.045556 , 0.029412 , 0.030907 , 0.031195 , 0.024794 , 0.029837 , 0.026939 , 0.045879 , 0.026842 , 0.028592 , 0.029241 , 0.039428 , 0.042029 , 0.0396 , 0.046471 , 0.04141 , 0.038278 , 0.047666 , 0.039874 , 0.044813 , 0.029031 , 0.029874 , 0.03156 , 0.022287 , 0.048679 , 0.019282 , 0.021863 , 0.021006 , 0.015613 , 0.030393 , 0.028233 , 0.025046 , 0.019588 , 0.025905 , 0.023773 , 0.032356 , 0.035942 , 0.036084 , 0.036355 , 0.046756 , 0.031239 , 0.027752 , 0.037565 , 0.040425 , 0.022782 , 0.043365 , 0.021238 , 0.030683 , 0.019765 
 376 , 0.032177 , 0.0355 , 0.034084 , 0.017635 , 0.029459 , 0.036121 , 0.038947 , 0.034068 , 0.031435 , 0.029575 , 0.018826 , 0.036584 , 0.039932 , 0.019627 , 0.029378 , 0.029988 , 0.037584 , 0.032801 , 0.024272 , 0.023652 , 0.041649 , 0.037086 , 0.013451 , 0.019097 , 0.025192 , 0.024251 , 0.022214 , 0.0214 , 0.024407 , 0.025994 , 0.026354 , 0.032907 , 0.025919 , 0.023364 , 0.035582 , 0.032132 , 0.029071 , 0.033208 , 0.026665 , 0.028451 , 0.027198 , 0.022781 , 0.025549 , 0.027598 , 0.022946 , 0.034518 , 0.02623 , 0.022732 , 0.025328 , 0.026545 , 0.033371 , 0.029427 , 0.034224 , 0.037167 , 0.036214 , 0.031141 , 0.030541 , 0.025087 , 0.035962 , 0.030765 , 0.033931 , 0.045878 , 0.029553 , 0.031139 , 0.031433 , 0.024946 , 0.030011 , 0.027102 , 0.046176 , 0.026966 , 0.028753 , 0.029351 , 0.039615 , 0.042154 , 0.039922 , 0.047166 , 0.042014 , 0.038727 , 0.048408 , 0.040352 , 0.045228 , 0.029245 , 0.030132 , 0.031849 , 0.022492 , 0.049091 , 0.019473 , 0.022027 , 0.021153 , 0.015744 , 0.030552 , 0.028419 , 0.025206 , 0.019707 , 0.026039 , 0.023985 , 0.032617 , 0.036171 , 0.036379 , 0.03662 , 0.046879 , 0.031321 , 0.027829 , 0.037845 , 0.040735 , 0.0231 , 0.043752 , 0.021496 , 0.031082 , 0.019913 
 377 , 0.032624 , 0.035791 , 0.034554 , 0.017917 , 0.029788 , 0.036377 , 0.039267 , 0.034304 , 0.03168 , 0.029841 , 0.018915 , 0.036937 , 0.040281 , 0.019886 , 0.029695 , 0.030311 , 0.038043 , 0.033039 , 0.024587 , 0.023913 , 0.042017 , 0.037427 , 0.013593 , 0.019277 , 0.025485 , 0.024492 , 0.022311 , 0.021424 , 0.024576 , 0.026299 , 0.026623 , 0.033086 , 0.026188 , 0.023592 , 0.035702 , 0.032378 , 0.02934 , 0.033531 , 0.026924 , 0.02864 , 0.027319 , 0.023034 , 0.025753 , 0.027829 , 0.023131 , 0.034939 , 0.026624 , 0.022905 , 0.025417 , 0.026897 , 0.033727 , 0.029903 , 0.034501 , 0.037437 , 0.036653 , 0.031411 , 0.030894 , 0.025328 , 0.036232 , 0.031024 , 0.034151 , 0.046233 , 0.029741 , 0.031421 , 0.03171 , 0.025146 , 0.030224 , 0.027296 , 0.046529 , 0.027091 , 0.028978 , 0.029448 , 0.039852 , 0.04233 , 0.040299 , 0.047928 , 0.042677 , 0.039257 , 0.049153 , 0.040878 , 0.045721 , 0.029451 , 0.030436 , 0.032137 , 0.022691 , 0.049512 , 0.019655 , 0.022206 , 0.021334 , 0.015905 , 0.030654 , 0.028641 , 0.025348 , 0.01986 , 0.026144 , 0.024227 , 0.032923 , 0.036434 , 0.036744 , 0.036907 , 0.046966 , 0.031314 , 0.027907 , 0.038085 , 0.041106 , 0.023517 , 0.044132 , 0.021785 , 0.031526 , 0.020068 
 378 , 0.033034 , 0.036057 , 0.034999 , 0.018184 , 0.030088 , 0.036622 , 0.039569 , 0.034537 , 0.031918 , 0.030091 , 0.018999 , 0.03728 , 0.04061 , 0.020141 , 0.029989 , 0.030616 , 0.038462 , 0.033267 , 0.024877 , 0.024161 , 0.042351 , 0.037747 , 0.013731 , 0.019448 , 0.025762 , 0.024724 , 0.022396 , 0.021446 , 0.024737 , 0.026593 , 0.026879 , 0.033268 , 0.026449 , 0.023809 , 0.035818 , 0.032617 , 0.029592 , 0.033836 , 0.027171 , 0.028827 , 0.027444 , 0.02327 , 0.02594 , 0.028051 , 0.023297 , 0.035344 , 0.026998 , 0.023076 , 0.025497 , 0.027239 , 0.034078 , 0.030343 , 0.034786 , 0.037704 , 0.037065 , 0.031678 , 0.03122 , 0.025553 , 0.036477 , 0.031251 , 0.03437 , 0.046561 , 0.029921 , 0.03169 , 0.031982 , 0.02534 , 0.030431 , 0.027486 , 0.046864 , 0.027213 , 0.029199 , 0.029543 , 0.040088 , 0.042512 , 0.040656 , 0.048638 , 0.043301 , 0.039768 , 0.049856 , 0.041387 , 0.046179 , 0.029642 , 0.030722 , 0.032411 , 0.02288 , 0.049909 , 0.019824 , 0.022385 , 0.021509 , 0.016061 , 0.030754 , 0.028859 , 0.025483 , 0.020001 , 0.026244 , 0.024462 , 0.033217 , 0.036684 , 0.037086 , 0.037175 , 0.047055 , 0.031317 , 0.027987 , 0.038318 , 0.041442 , 0.023922 , 0.044489 , 0.022074 , 0.031955 , 0.020226 
 379 , 0.033396 , 0.036303 , 0.035357 , 0.018416 , 0.030378 , 0.036863 , 0.039888 , 0.034809 , 0.032136 , 0.030364 , 0.019114 , 0.037671 , 0.040986 , 0.020429 , 0.030267 , 0.030887 , 0.038889 , 0.033531 , 0.025162 , 0.024362 , 0.042656 , 0.038062 , 0.013865 , 0.019621 , 0.026017 , 0.024926 , 0.0225 , 0.021538 , 0.02487 , 0.026849 , 0.027113 , 0.033506 , 0.026692 , 0.023986 , 0.036019 , 0.032866 , 0.029841 , 0.03414 , 0.027403 , 0.029038 , 0.027595 , 0.023462 , 0.026166 , 0.028249 , 0.023461 , 0.035744 , 0.027288 , 0.023228 , 0.025582 , 0.027502 , 0.0344 , 0.030715 , 0.035029 , 0.037947 , 0.037419 , 0.031969 , 0.031472 , 0.025768 , 0.036741 , 0.031444 , 0.034605 , 0.046812 , 0.030047 , 0.031888 , 0.032183 , 0.025487 , 0.030557 , 0.027646 , 0.04716 , 0.027348 , 0.029391 , 0.029669 , 0.040274 , 0.042645 , 0.040923 , 0.049247 , 0.043895 , 0.040253 , 0.050561 , 0.041868 , 0.046519 , 0.029887 , 0.030952 , 0.032657 , 0.023083 , 0.050283 , 0.02002 , 0.022552 , 0.021707 , 0.016164 , 0.030874 , 0.029024 , 0.025629 , 0.020097 , 0.026352 , 0.024614 , 0.03343 , 0.036866 , 0.037287 , 0.037417 , 0.047132 , 0.031332 , 0.028115 , 0.038546 , 0.041649 , 0.024309 , 0.044769 , 0.02225 , 0.03232 , 0.020398 
 380 , 0.033684 , 0.036508 , 0.035538 , 0.018577 , 0.030662 , 0.03708 , 0.040227 , 0.03513 , 0.032296 , 0.030667 , 0.019282 , 0.038139 , 0.041448 , 0.020775 , 0.030513 , 0.031083 , 0.039338 , 0.03385 , 0.025449 , 0.024465 , 0.042916 , 0.038358 , 0.013976 , 0.019795 , 0.026219 , 0.025053 , 0.022636 , 0.021758 , 0.024943 , 0.027011 , 0.027297 , 0.033821 , 0.026898 , 0.024083 , 0.036369 , 0.033122 , 0.030085 , 0.034432 , 0.02759 , 0.029266 , 0.027773 , 0.023564 , 0.02647 , 0.028384 , 0.023621 , 0.036129 , 0.027412 , 0.023328 , 0.025678 , 0.027602 , 0.034674 , 0.030988 , 0.035181 , 0.038134 , 0.037686 , 0.032285 , 0.031587 , 0.025972 , 0.037054 , 0.031585 , 0.034866 , 0.046935 , 0.030064 , 0.031954 , 0.032245 , 0.02555 , 0.030527 , 0.027736 , 0.047389 , 0.027502 , 0.029513 , 0.02986 , 0.040351 , 0.042661 , 0.041022 , 0.0497 , 0.044458 , 0.040696 , 0.051296 , 0.042305 , 0.04664 , 0.030234 , 0.031071 , 0.032833 , 0.02331 , 0.050612 , 0.020268 , 0.022683 , 0.021944 , 0.016153 , 0.031022 , 0.02909 , 0.025806 , 0.020109 , 0.026488 , 0.024616 , 0.033492 , 0.036943 , 0.037231 , 0.037626 , 0.047197 , 0.031373 , 0.028334 , 0.038787 , 0.041655 , 0.024673 , 0.044935 , 0.022197 , 0.032566 , 0.020596 
 381 , 0.033954 , 0.03667 , 0.035688 , 0.018718 , 0.030914 , 0.037256 , 0.040516 , 0.035402 , 0.032419 , 0.030926 , 0.019433 , 0.038564 , 0.041867 , 0.021106 , 0.030724 , 0.031237 , 0.039736 , 0.034127 , 0.025717 , 0.024535 , 0.043143 , 0.038606 , 0.014064 , 0.019953 , 0.026389 , 0.02515 , 0.022743 , 0.021954 , 0.024993 , 0.027131 , 0.027452 , 0.034094 , 0.02709 , 0.024163 , 0.036678 , 0.033341 , 0.030303 , 0.034684 , 0.027738 , 0.029451 , 0.027913 , 0.023644 , 0.026746 , 0.028479 , 0.023756 , 0.036482 , 0.027518 , 0.023406 , 0.025762 , 0.027688 , 0.034959 , 0.031273 , 0.035341 , 0.03831 , 0.037959 , 0.032564 , 0.031686 , 0.026162 , 0.037342 , 0.03171 , 0.035114 , 0.047073 , 0.030074 , 0.032015 , 0.032305 , 0.025623 , 0.0305 , 0.027811 , 0.047611 , 0.027641 , 0.029615 , 0.030053 , 0.040422 , 0.042671 , 0.041124 , 0.050161 , 0.045009 , 0.041129 , 0.052014 , 0.042731 , 0.046748 , 0.030554 , 0.031172 , 0.032965 , 0.023516 , 0.050906 , 0.020495 , 0.022804 , 0.022162 , 0.016126 , 0.031147 , 0.029159 , 0.025983 , 0.020117 , 0.026639 , 0.024632 , 0.033559 , 0.037047 , 0.037181 , 0.037832 , 0.047276 , 0.031428 , 0.028549 , 0.039054 , 0.041698 , 0.025044 , 0.045137 , 0.022147 , 0.032809 , 0.020792 
 382 , 0.034216 , 0.036808 , 0.035821 , 0.018849 , 0.031151 , 0.037409 , 0.040778 , 0.035648 , 0.032522 , 0.03116 , 0.019574 , 0.038969 , 0.042263 , 0.021433 , 0.030916 , 0.031366 , 0.040109 , 0.034382 , 0.025979 , 0.024586 , 0.043352 , 0.038828 , 0.01414 , 0.020103 , 0.026544 , 0.025229 , 0.022835 , 0.022139 , 0.025029 , 0.027226 , 0.027589 , 0.034345 , 0.027278 , 0.024235 , 0.036964 , 0.033543 , 0.030505 , 0.034917 , 0.027866 , 0.02961 , 0.028033 , 0.023711 , 0.027008 , 0.028551 , 0.023876 , 0.036819 , 0.027613 , 0.023469 , 0.025839 , 0.027766 , 0.035254 , 0.031568 , 0.035507 , 0.038481 , 0.038239 , 0.032824 , 0.031774 , 0.026346 , 0.037618 , 0.031828 , 0.03536 , 0.047221 , 0.030081 , 0.032074 , 0.032365 , 0.025704 , 0.030473 , 0.027877 , 0.047829 , 0.027775 , 0.029708 , 0.03025 , 0.040489 , 0.042676 , 0.041229 , 0.050631 , 0.045559 , 0.041559 , 0.05273 , 0.043155 , 0.046849 , 0.030861 , 0.031264 , 0.033073 , 0.023712 , 0.05118 , 0.02071 , 0.022919 , 0.02237 , 0.01609 , 0.031258 , 0.029231 , 0.026163 , 0.020123 , 0.0268 , 0.024658 , 0.033631 , 0.037171 , 0.037135 , 0.038041 , 0.047366 , 0.031491 , 0.028764 , 0.03934 , 0.041765 , 0.025423 , 0.045363 , 0.022098 , 0.033053 , 0.020992 
 383 , 0.034701 , 0.037059 , 0.036199 , 0.019105 , 0.031464 , 0.037701 , 0.04116 , 0.036039 , 0.032717 , 0.031422 , 0.01974 , 0.039439 , 0.042742 , 0.021828 , 0.031292 , 0.031664 , 0.040285 , 0.034663 , 0.026173 , 0.024789 , 0.043673 , 0.039105 , 0.014158 , 0.020284 , 0.026747 , 0.02544 , 0.022941 , 0.022256 , 0.025205 , 0.027409 , 0.02791 , 0.034631 , 0.027572 , 0.024464 , 0.037197 , 0.033814 , 0.030838 , 0.035227 , 0.028122 , 0.02994 , 0.028237 , 0.023908 , 0.027211 , 0.028775 , 0.024023 , 0.037181 , 0.027984 , 0.023464 , 0.025979 , 0.028018 , 0.03583 , 0.031978 , 0.035715 , 0.03871 , 0.03874 , 0.033166 , 0.032031 , 0.026655 , 0.037936 , 0.032065 , 0.035606 , 0.047633 , 0.030226 , 0.032212 , 0.032653 , 0.025815 , 0.030733 , 0.028044 , 0.048069 , 0.027972 , 0.029858 , 0.0304 , 0.040678 , 0.042892 , 0.041491 , 0.051237 , 0.046269 , 0.042161 , 0.053506 , 0.043711 , 0.047215 , 0.031093 , 0.031476 , 0.033457 , 0.023904 , 0.051662 , 0.020977 , 0.023115 , 0.0226 , 0.016237 , 0.03142 , 0.029453 , 0.026181 , 0.020284 , 0.026991 , 0.024771 , 0.033999 , 0.037399 , 0.037453 , 0.038325 , 0.047709 , 0.031842 , 0.028947 , 0.039595 , 0.04189 , 0.025579 , 0.045647 , 0.022398 , 0.033488 , 0.021159 
 384 , 0.035166 , 0.037302 , 0.036565 , 0.019355 , 0.031763 , 0.037962 , 0.041518 , 0.03641 , 0.032884 , 0.031667 , 0.019893 , 0.039878 , 0.043191 , 0.022207 , 0.031645 , 0.031943 , 0.040424 , 0.034911 , 0.026335 , 0.024977 , 0.043952 , 0.03935 , 0.014161 , 0.020456 , 0.026932 , 0.025635 , 0.023025 , 0.022347 , 0.025368 , 0.027583 , 0.028215 , 0.03489 , 0.027848 , 0.02468 , 0.037403 , 0.034056 , 0.031152 , 0.035513 , 0.028364 , 0.03025 , 0.028417 , 0.024092 , 0.027395 , 0.028988 , 0.024156 , 0.037518 , 0.028349 , 0.023445 , 0.026111 , 0.028266 , 0.036397 , 0.032391 , 0.035914 , 0.038935 , 0.039225 , 0.033489 , 0.032282 , 0.026948 , 0.038234 , 0.032282 , 0.035827 , 0.048022 , 0.030375 , 0.032346 , 0.032945 , 0.025919 , 0.030995 , 0.028207 , 0.048291 , 0.028162 , 0.030008 , 0.030537 , 0.040847 , 0.043085 , 0.041742 , 0.05183 , 0.046959 , 0.042743 , 0.05426 , 0.04425 , 0.047554 , 0.031307 , 0.031675 , 0.033822 , 0.024082 , 0.052118 , 0.021234 , 0.023299 , 0.022816 , 0.016382 , 0.031574 , 0.029653 , 0.026185 , 0.020443 , 0.027158 , 0.024888 , 0.034359 , 0.037616 , 0.037769 , 0.038602 , 0.048032 , 0.032189 , 0.029128 , 0.039838 , 0.042006 , 0.025727 , 0.045913 , 0.022699 , 0.03393 , 0.021317 
 385 , 0.035616 , 0.037535 , 0.03692 , 0.0196 , 0.032052 , 0.038199 , 0.041857 , 0.036765 , 0.033031 , 0.031901 , 0.020035 , 0.040297 , 0.043615 , 0.022574 , 0.031978 , 0.032207 , 0.040545 , 0.03514 , 0.026478 , 0.025151 , 0.044203 , 0.039577 , 0.014161 , 0.020617 , 0.027106 , 0.025815 , 0.023098 , 0.022423 , 0.02552 , 0.027747 , 0.028505 , 0.035136 , 0.028112 , 0.024881 , 0.037592 , 0.034281 , 0.031449 , 0.035784 , 0.028594 , 0.030545 , 0.028581 , 0.024266 , 0.027567 , 0.029193 , 0.024278 , 0.037839 , 0.028708 , 0.023419 , 0.026235 , 0.028507 , 0.036951 , 0.032801 , 0.036108 , 0.039157 , 0.039692 , 0.033799 , 0.032525 , 0.027231 , 0.03852 , 0.032483 , 0.036032 , 0.048385 , 0.030524 , 0.032474 , 0.033232 , 0.026015 , 0.031249 , 0.028363 , 0.048501 , 0.028346 , 0.030158 , 0.030666 , 0.041002 , 0.043256 , 0.04198 , 0.052412 , 0.047633 , 0.043307 , 0.055001 , 0.044772 , 0.047869 , 0.031513 , 0.031861 , 0.034168 , 0.024255 , 0.052556 , 0.021485 , 0.023476 , 0.02302 , 0.01652 , 0.031723 , 0.029834 , 0.026184 , 0.020595 , 0.027308 , 0.025004 , 0.034705 , 0.037822 , 0.038076 , 0.038872 , 0.048332 , 0.032525 , 0.029307 , 0.040074 , 0.042114 , 0.025875 , 0.046168 , 0.022992 , 0.034368 , 0.021468 
