DHT_00005.spu,DHT_00004.spu,DHT_00003.spu,DHT_00002.spu,DHT_00001.spu,
Wavelength,DHT_00011.spu,DHT_00012.spu,DHT_00013.spu,DHT_00014.spu,DHT_00015.spu,DHT_00016.spu,DHT_00017.spu,DHT_00018.spu,DHT_00019.spu,DHT_00020.spu,DHT_00021.spu,DHT_00022.spu,DHT_00023.spu,DHT_00024.spu,DHT_00025.spu,DHT_00026.spu,DHT_00027.spu,DHT_00028.spu,DHT_00029.spu,DHT_00030.spu,DHT_00031.spu,DHT_00032.spu,DHT_00033.spu,DHT_00034.spu,DHT_00035.spu,DHT_00036.spu,DHT_00037.spu,DHT_00038.spu,DHT_00039.spu,DHT_00040.spu,DHT_00041.spu,DHT_00042.spu,DHT_00043.spu,DHT_00044.spu,DHT_00045.spu,DHT_00046.spu,DHT_00047.spu,DHT_00048.spu,DHT_00049.spu,DHT_00050.spu,DHT_00051.spu,DHT_00052.spu,DHT_00053.spu,DHT_00054.spu,DHT_00055.spu,DHT_00056.spu,DHT_00057.spu,DHT_00058.spu,DHT_00059.spu,DHT_00060.spu,DHT_00061.spu,DHT_00062.spu,DHT_00063.spu,DHT_00064.spu,DHT_00065.spu,DHT_00066.spu,DHT_00067.spu,DHT_00068.spu,DHT_00069.spu,DHT_00070.spu,DHT_00071.spu,DHT_00072.spu,DHT_00073.spu,DHT_00074.spu,DHT_00075.spu,DHT_00076.spu,DHT_00077.spu,DHT_00078.spu,DHT_00079.spu,DHT_00080.spu,DHT_00081.spu,DHT_00082.spu,DHT_00083.spu,DHT_00084.spu,DHT_00085.spu,DHT_00086.spu,DHT_00087.spu,DHT_00088.spu,DHT_00089.spu,DHT_00090.spu,DHT_00091.spu,DHT_00092.spu,DHT_00093.spu,DHT_00094.spu,DHT_00095.spu,DHT_00096.spu,DHT_00097.spu,DHT_00098.spu,DHT_00099.spu,DHT_00100.spu,DHT_00101.spu,DHT_00102.spu,DHT_00103.spu,DHT_00104.spu,DHT_00105.spu,DHT_00106.spu,DHT_00107.spu,DHT_00108.spu,DHT_00109.spu,DHT_00110.spu,DHT_00111.spu,DHT_00112.spu,DHT_00113.spu,DHT_00114.spu,DHT_00115.spu,DHT_00116.spu,DHT_00117.spu,DHT_00118.spu,DHT_00119.spu,DHT_00120.spu,DHT_00121.spu,DHT_00122.spu,DHT_00123.spu,DHT_00124.spu,DHT_00125.spu,DHT_00126.spu,DHT_00127.spu,DHT_00128.spu,DHT_00129.spu,DHT_00130.spu,DHT_00131.spu,DHT_00132.spu,DHT_00133.spu,DHT_00134.spu,DHT_00135.spu,DHT_00136.spu,DHT_00137.spu,DHT_00138.spu,DHT_00139.spu,DHT_00140.spu,DHT_00141.spu,DHT_00142.spu,DHT_00143.spu,DHT_00144.spu,DHT_00145.spu,DHT_00146.spu,DHT_00147.spu,DHT_00148.spu,DHT_00149.spu,DHT_00150.spu,DHT_00151.spu,DHT_00152.spu,DHT_00153.spu,DHT_00154.spu,DHT_00155.spu,DHT_00156.spu,DHT_00157.spu,DHT_00158.spu,DHT_00159.spu,DHT_00160.spu,DHT_00161.spu,DHT_00162.spu,DHT_00163.spu,DHT_00164.spu,DHT_00165.spu,DHT_00166.spu,DHT_00167.spu,DHT_00168.spu,DHT_00169.spu,DHT_00170.spu,DHT_00171.spu
 417 , 0.017328 , 0.015796 , 0.017685 , 0.034672 , 0.021668 , 0.048548 , 0.056355 , 0.034816 , 0.03455 , 0.043215 , 0.041773 , 0.039687 , 0.039011 , 0.038177 , 0.029452 , 0.029065 , 0.027328 , 0.019308 , 0.025302 , 0.030833 , 0.033678 , 0.015356 , 0.017192 , 0.018671 , 0.019225 , 0.055384 , 0.035704 , 0.037266 , 0.041538 , 0.05945 , 0.047289 , 0.038594 , 0.030901 , 0.068494 , 0.03125 , 0.045582 , 0.0404 , 0.040294 , 0.047114 , 0.027343 , 0.027055 , 0.032995 , 0.056013 , 0.03433 , 0.031796 , 0.029217 , 0.035901 , 0.039952 , 0.031182 , 0.052053 , 0.039277 , 0.028929 , 0.042023 , 0.034247 , 0.037175 , 0.043472 , 0.031508 , 0.043154 , 0.02471 , 0.022199 , 0.021258 , 0.031364 , 0.021987 , 0.023792 , 0.033564 , 0.047319 , 0.022669 , 0.030438 , 0.045142 , 0.029991 , 0.030969 , 0.035984 , 0.021858 , 0.041583 , 0.039937 , 0.026015 , 0.040066 , 0.039186 , 0.031827 , 0.038306 , 0.029778 , 0.019073 , 0.022062 , 0.018239 , 0.020522 , 0.027844 , 0.024566 , 0.021167 , 0.01619 , 0.043412 , 0.050847 , 0.024005 , 0.031432 , 0.021144 , 0.038154 , 0.033428 , 0.034626 , 0.023906 , 0.041014 , 0.045756 , 0.016737 , 0.033336 , 0.041553 , 0.043639 , 0.038518 , 0.037062 , 0.025188 , 0.020219 , 0.028086 , 0.03996 , 0.028094 , 0.039156 , 0.02902 , 0.021387 , 0.041105 , 0.037357 , 0.038943 , 0.043002 , 0.039042 , 0.02402 , 0.054132 , 0.041614 , 0.026652 , 0.032343 , 0.027404 , 0.037001 , 0.027024 , 0.044686 , 0.029498 , 0.025886 , 0.022829 , 0.055619 , 0.04807 , 0.041143 , 0.029414 , 0.059488 , 0.025348 , 0.032365 , 0.028777 , 0.045263 , 0.03106 , 0.03603 , 0.011145 , 0.011388 , 0.012936 , 0.034103 , 0.041515 , 0.019824 , 0.040233 , 0.057076 , 0.022351 , 0.033693 , 0.039671 , 0.055498 , 0.037388 , 0.023261 , 0.044899 , 0.045293 , 0.032532 , 0.044398 , 0.041864 
 418 , 0.017486 , 0.01602 , 0.017875 , 0.034972 , 0.021859 , 0.048802 , 0.056694 , 0.035071 , 0.034743 , 0.043551 , 0.042085 , 0.039994 , 0.039261 , 0.038452 , 0.02956 , 0.029286 , 0.0275 , 0.019402 , 0.025462 , 0.030995 , 0.033903 , 0.015486 , 0.017387 , 0.018852 , 0.019501 , 0.055617 , 0.035872 , 0.037399 , 0.041681 , 0.059708 , 0.047436 , 0.038941 , 0.031171 , 0.068951 , 0.031537 , 0.04581 , 0.040551 , 0.040391 , 0.047199 , 0.027561 , 0.027232 , 0.033171 , 0.056373 , 0.034537 , 0.031972 , 0.0294 , 0.036109 , 0.04023 , 0.031369 , 0.052313 , 0.039582 , 0.029095 , 0.042467 , 0.034506 , 0.037468 , 0.043886 , 0.031873 , 0.043551 , 0.025042 , 0.022493 , 0.021546 , 0.031606 , 0.022126 , 0.023951 , 0.033812 , 0.047626 , 0.022867 , 0.030698 , 0.045512 , 0.030301 , 0.031262 , 0.036323 , 0.02205 , 0.042039 , 0.040452 , 0.026233 , 0.04036 , 0.039681 , 0.03214 , 0.038643 , 0.030125 , 0.019241 , 0.022271 , 0.018417 , 0.020737 , 0.028064 , 0.02479 , 0.021371 , 0.016417 , 0.043734 , 0.051206 , 0.024248 , 0.031713 , 0.021348 , 0.03846 , 0.033667 , 0.035094 , 0.024325 , 0.041429 , 0.046184 , 0.016929 , 0.03372 , 0.04194 , 0.044016 , 0.038719 , 0.037353 , 0.025393 , 0.020432 , 0.028278 , 0.040284 , 0.028446 , 0.039483 , 0.029354 , 0.021607 , 0.041574 , 0.037674 , 0.039338 , 0.04349 , 0.039376 , 0.024309 , 0.054702 , 0.04194 , 0.026912 , 0.032728 , 0.027713 , 0.037437 , 0.027309 , 0.045161 , 0.029728 , 0.026401 , 0.023164 , 0.056152 , 0.048649 , 0.04152 , 0.029721 , 0.060029 , 0.025546 , 0.03272 , 0.029049 , 0.045512 , 0.031301 , 0.036315 , 0.011243 , 0.01154 , 0.013074 , 0.034308 , 0.041765 , 0.020005 , 0.040498 , 0.057457 , 0.022584 , 0.034125 , 0.040154 , 0.055877 , 0.03759 , 0.023538 , 0.045207 , 0.045627 , 0.03285 , 0.044695 , 0.04223 
 419 , 0.01764 , 0.016235 , 0.018054 , 0.035264 , 0.022046 , 0.049043 , 0.057018 , 0.035318 , 0.034926 , 0.043869 , 0.042388 , 0.040284 , 0.039501 , 0.038718 , 0.029661 , 0.029499 , 0.027657 , 0.019482 , 0.025615 , 0.03115 , 0.034128 , 0.015606 , 0.017571 , 0.019021 , 0.019758 , 0.055836 , 0.036024 , 0.037529 , 0.041827 , 0.059958 , 0.047584 , 0.039271 , 0.031434 , 0.069392 , 0.03181 , 0.046034 , 0.040699 , 0.040476 , 0.047277 , 0.02778 , 0.027404 , 0.033337 , 0.056719 , 0.034727 , 0.032132 , 0.029584 , 0.0363 , 0.040499 , 0.031549 , 0.052566 , 0.039877 , 0.029254 , 0.042894 , 0.034757 , 0.037759 , 0.044276 , 0.032217 , 0.04393 , 0.025362 , 0.022783 , 0.021823 , 0.031841 , 0.022261 , 0.024103 , 0.034051 , 0.047922 , 0.023059 , 0.030942 , 0.045865 , 0.030597 , 0.031541 , 0.036646 , 0.022238 , 0.04248 , 0.040944 , 0.026444 , 0.040645 , 0.040154 , 0.032447 , 0.038979 , 0.030467 , 0.019405 , 0.022476 , 0.018592 , 0.020948 , 0.028279 , 0.025001 , 0.021562 , 0.016634 , 0.044053 , 0.051545 , 0.024487 , 0.031986 , 0.021547 , 0.038757 , 0.033898 , 0.03554 , 0.024717 , 0.041827 , 0.046586 , 0.017118 , 0.03409 , 0.042311 , 0.044376 , 0.038918 , 0.037636 , 0.025592 , 0.020641 , 0.028463 , 0.040591 , 0.028778 , 0.039801 , 0.029676 , 0.021823 , 0.042027 , 0.037974 , 0.039709 , 0.043953 , 0.039701 , 0.024587 , 0.055253 , 0.042257 , 0.027166 , 0.033099 , 0.02801 , 0.037851 , 0.02758 , 0.045619 , 0.029952 , 0.026897 , 0.023481 , 0.056665 , 0.049196 , 0.041881 , 0.030014 , 0.060549 , 0.02573 , 0.033053 , 0.029307 , 0.04575 , 0.031526 , 0.036577 , 0.01133 , 0.011683 , 0.013211 , 0.034504 , 0.042011 , 0.020173 , 0.040745 , 0.057817 , 0.022806 , 0.034543 , 0.040614 , 0.056235 , 0.03779 , 0.023811 , 0.045504 , 0.045957 , 0.033153 , 0.04499 , 0.042579 
 420 , 0.017841 , 0.016513 , 0.018312 , 0.035574 , 0.022311 , 0.049323 , 0.057391 , 0.035574 , 0.035219 , 0.044282 , 0.042746 , 0.040638 , 0.039858 , 0.03904 , 0.029861 , 0.029714 , 0.027892 , 0.019671 , 0.025831 , 0.031413 , 0.034385 , 0.015787 , 0.017748 , 0.019246 , 0.019972 , 0.056086 , 0.036253 , 0.037735 , 0.042035 , 0.060278 , 0.047756 , 0.039635 , 0.03166 , 0.069858 , 0.032146 , 0.046335 , 0.040931 , 0.040615 , 0.047347 , 0.027885 , 0.027568 , 0.033613 , 0.057043 , 0.034987 , 0.032393 , 0.029745 , 0.036523 , 0.040877 , 0.031799 , 0.052921 , 0.040183 , 0.029436 , 0.043425 , 0.035033 , 0.038121 , 0.044822 , 0.032663 , 0.044351 , 0.025746 , 0.023137 , 0.022195 , 0.032177 , 0.022442 , 0.02431 , 0.034346 , 0.048335 , 0.02333 , 0.031227 , 0.046343 , 0.030926 , 0.031868 , 0.037102 , 0.022473 , 0.043109 , 0.041611 , 0.026719 , 0.04097 , 0.040723 , 0.032856 , 0.03938 , 0.030911 , 0.019601 , 0.022735 , 0.018806 , 0.021161 , 0.028525 , 0.025237 , 0.021824 , 0.016845 , 0.044413 , 0.051932 , 0.024712 , 0.032385 , 0.021809 , 0.039202 , 0.034176 , 0.036029 , 0.025183 , 0.042267 , 0.047023 , 0.017355 , 0.034431 , 0.042815 , 0.044846 , 0.039164 , 0.037898 , 0.02587 , 0.020906 , 0.02878 , 0.04097 , 0.029158 , 0.040059 , 0.029992 , 0.02211 , 0.042568 , 0.038284 , 0.040214 , 0.044645 , 0.040121 , 0.024851 , 0.055901 , 0.04273 , 0.02746 , 0.033551 , 0.028464 , 0.038384 , 0.027861 , 0.046158 , 0.030255 , 0.027668 , 0.023901 , 0.057321 , 0.049972 , 0.042259 , 0.030355 , 0.061166 , 0.025924 , 0.033289 , 0.029583 , 0.04605 , 0.03176 , 0.036878 , 0.011464 , 0.01185 , 0.013325 , 0.034732 , 0.042252 , 0.020358 , 0.041024 , 0.058186 , 0.023114 , 0.034948 , 0.041101 , 0.056657 , 0.038114 , 0.024164 , 0.045888 , 0.046328 , 0.033536 , 0.045347 , 0.043 
 421 , 0.018049 , 0.016792 , 0.018569 , 0.035881 , 0.022573 , 0.049608 , 0.057763 , 0.035834 , 0.035516 , 0.044688 , 0.043113 , 0.040987 , 0.040226 , 0.039373 , 0.030076 , 0.029921 , 0.028121 , 0.019857 , 0.026057 , 0.031683 , 0.034639 , 0.015969 , 0.017917 , 0.019477 , 0.020175 , 0.056327 , 0.036486 , 0.037945 , 0.042244 , 0.060603 , 0.047924 , 0.039993 , 0.031869 , 0.070318 , 0.032474 , 0.046651 , 0.041173 , 0.040762 , 0.047412 , 0.027974 , 0.027733 , 0.033894 , 0.057352 , 0.035244 , 0.032645 , 0.029913 , 0.036742 , 0.041258 , 0.032047 , 0.05327 , 0.04049 , 0.029619 , 0.043951 , 0.035306 , 0.03848 , 0.045371 , 0.03311 , 0.044781 , 0.026135 , 0.023496 , 0.022581 , 0.032513 , 0.022635 , 0.024528 , 0.034631 , 0.048754 , 0.023605 , 0.031504 , 0.046822 , 0.031264 , 0.032195 , 0.037565 , 0.02272 , 0.043749 , 0.04229 , 0.027004 , 0.041297 , 0.041297 , 0.033273 , 0.039799 , 0.031357 , 0.019803 , 0.022992 , 0.019019 , 0.02137 , 0.028773 , 0.025475 , 0.0221 , 0.01704 , 0.044773 , 0.052316 , 0.02494 , 0.032792 , 0.022076 , 0.039652 , 0.034445 , 0.036509 , 0.025646 , 0.042709 , 0.04745 , 0.017591 , 0.034771 , 0.04333 , 0.045324 , 0.039411 , 0.038162 , 0.02615 , 0.021168 , 0.029106 , 0.041343 , 0.029541 , 0.040311 , 0.030301 , 0.022394 , 0.04312 , 0.038589 , 0.04073 , 0.045355 , 0.040536 , 0.025118 , 0.056552 , 0.043221 , 0.027764 , 0.034018 , 0.02892 , 0.03893 , 0.028144 , 0.046705 , 0.030565 , 0.028455 , 0.024327 , 0.05798 , 0.050756 , 0.042624 , 0.030705 , 0.06179 , 0.026104 , 0.033498 , 0.029859 , 0.046348 , 0.032001 , 0.037184 , 0.011593 , 0.012012 , 0.013432 , 0.034973 , 0.042492 , 0.020555 , 0.041297 , 0.058539 , 0.023419 , 0.035345 , 0.041584 , 0.05708 , 0.038441 , 0.024528 , 0.046271 , 0.046705 , 0.033917 , 0.045697 , 0.043431 
 422 , 0.018255 , 0.017062 , 0.018817 , 0.036175 , 0.022825 , 0.049884 , 0.058119 , 0.036081 , 0.035801 , 0.045088 , 0.043466 , 0.04133 , 0.040589 , 0.039692 , 0.03028 , 0.030132 , 0.028346 , 0.020041 , 0.026272 , 0.031941 , 0.034888 , 0.016142 , 0.018084 , 0.01969 , 0.020368 , 0.056567 , 0.036713 , 0.038148 , 0.042445 , 0.060918 , 0.048083 , 0.040339 , 0.032073 , 0.070759 , 0.032798 , 0.046944 , 0.0414 , 0.040901 , 0.047474 , 0.028065 , 0.027886 , 0.034163 , 0.057651 , 0.035489 , 0.0329 , 0.030069 , 0.036955 , 0.041626 , 0.032284 , 0.053611 , 0.040791 , 0.029796 , 0.044464 , 0.035567 , 0.038834 , 0.045907 , 0.033555 , 0.045197 , 0.026505 , 0.023839 , 0.022957 , 0.032845 , 0.022817 , 0.024735 , 0.03492 , 0.049159 , 0.02387 , 0.031777 , 0.047295 , 0.031582 , 0.032518 , 0.038008 , 0.022957 , 0.044379 , 0.042952 , 0.027277 , 0.041618 , 0.041852 , 0.03368 , 0.040199 , 0.031793 , 0.019994 , 0.023246 , 0.019238 , 0.021569 , 0.029016 , 0.02571 , 0.022357 , 0.017234 , 0.045127 , 0.052691 , 0.025156 , 0.033181 , 0.022326 , 0.040082 , 0.034717 , 0.036978 , 0.026092 , 0.043139 , 0.047872 , 0.017818 , 0.035099 , 0.043833 , 0.045782 , 0.039661 , 0.038413 , 0.02642 , 0.021429 , 0.029422 , 0.041712 , 0.029913 , 0.040558 , 0.030607 , 0.022677 , 0.043653 , 0.038881 , 0.041228 , 0.04604 , 0.040947 , 0.025367 , 0.057191 , 0.0437 , 0.028057 , 0.034467 , 0.029375 , 0.039458 , 0.028416 , 0.047233 , 0.030872 , 0.029219 , 0.024735 , 0.058626 , 0.051522 , 0.042983 , 0.031044 , 0.0624 , 0.026287 , 0.033711 , 0.030124 , 0.04664 , 0.032237 , 0.037477 , 0.01172 , 0.012173 , 0.013537 , 0.0352 , 0.042725 , 0.020735 , 0.041571 , 0.058891 , 0.023714 , 0.035731 , 0.042055 , 0.057487 , 0.038756 , 0.024868 , 0.04664 , 0.047069 , 0.034288 , 0.04604 , 0.04384 
 423 , 0.018479 , 0.017279 , 0.019083 , 0.036479 , 0.023114 , 0.050221 , 0.058504 , 0.03633 , 0.036095 , 0.045538 , 0.04386 , 0.041742 , 0.040966 , 0.040025 , 0.030526 , 0.030393 , 0.028589 , 0.02022 , 0.026495 , 0.032205 , 0.03517 , 0.016314 , 0.018275 , 0.019914 , 0.020604 , 0.056833 , 0.036911 , 0.038307 , 0.042621 , 0.061296 , 0.04826 , 0.04066 , 0.032299 , 0.071202 , 0.033091 , 0.047201 , 0.041617 , 0.041021 , 0.047586 , 0.028228 , 0.028009 , 0.034448 , 0.058017 , 0.035742 , 0.03317 , 0.030252 , 0.037193 , 0.042017 , 0.03255 , 0.053978 , 0.041131 , 0.029985 , 0.045029 , 0.035852 , 0.039225 , 0.046472 , 0.03397 , 0.04564 , 0.026887 , 0.024212 , 0.02331 , 0.033193 , 0.023044 , 0.024973 , 0.035217 , 0.049601 , 0.024165 , 0.032103 , 0.047821 , 0.031954 , 0.032879 , 0.03844 , 0.023216 , 0.045029 , 0.043648 , 0.027577 , 0.041978 , 0.042487 , 0.03415 , 0.040629 , 0.032268 , 0.020197 , 0.023538 , 0.019467 , 0.02182 , 0.029287 , 0.025961 , 0.022628 , 0.017467 , 0.045468 , 0.053099 , 0.025428 , 0.033585 , 0.022581 , 0.040503 , 0.035005 , 0.037468 , 0.026542 , 0.04357 , 0.048299 , 0.018024 , 0.03546 , 0.044385 , 0.046205 , 0.03993 , 0.038668 , 0.02666 , 0.021695 , 0.029711 , 0.042072 , 0.030283 , 0.040817 , 0.030942 , 0.022989 , 0.044197 , 0.039185 , 0.041766 , 0.046793 , 0.041381 , 0.02571 , 0.057923 , 0.044182 , 0.028456 , 0.035005 , 0.02982 , 0.040056 , 0.02873 , 0.047805 , 0.031217 , 0.030103 , 0.02524 , 0.059319 , 0.052346 , 0.043389 , 0.031405 , 0.063029 , 0.026487 , 0.033962 , 0.030393 , 0.046966 , 0.032471 , 0.037797 , 0.011875 , 0.01233 , 0.013655 , 0.035413 , 0.042989 , 0.020918 , 0.041813 , 0.059256 , 0.024016 , 0.036142 , 0.042527 , 0.0579 , 0.039107 , 0.025279 , 0.047068 , 0.047499 , 0.03473 , 0.04644 , 0.044346 
 424 , 0.018729 , 0.017452 , 0.019368 , 0.036796 , 0.023435 , 0.050607 , 0.058907 , 0.036576 , 0.036394 , 0.046043 , 0.044301 , 0.042227 , 0.04136 , 0.040391 , 0.03079 , 0.030703 , 0.028851 , 0.0204 , 0.026706 , 0.032461 , 0.03548 , 0.016483 , 0.018477 , 0.02014 , 0.020873 , 0.057134 , 0.037104 , 0.038444 , 0.042779 , 0.061745 , 0.048463 , 0.040966 , 0.03254 , 0.071653 , 0.033359 , 0.047422 , 0.041818 , 0.041124 , 0.047737 , 0.028464 , 0.02811 , 0.034755 , 0.058442 , 0.035992 , 0.033462 , 0.030459 , 0.037451 , 0.042425 , 0.032839 , 0.054359 , 0.041518 , 0.030175 , 0.045641 , 0.036142 , 0.03965 , 0.047067 , 0.034376 , 0.046121 , 0.027274 , 0.024602 , 0.023656 , 0.033549 , 0.023309 , 0.02524 , 0.035543 , 0.050086 , 0.024491 , 0.032484 , 0.0484 , 0.032366 , 0.033289 , 0.038854 , 0.023506 , 0.045712 , 0.044372 , 0.027897 , 0.042385 , 0.043205 , 0.034684 , 0.041092 , 0.032784 , 0.020392 , 0.023861 , 0.019715 , 0.022103 , 0.029592 , 0.026234 , 0.022907 , 0.01772 , 0.045822 , 0.053523 , 0.025753 , 0.033998 , 0.022844 , 0.040919 , 0.035314 , 0.037963 , 0.026998 , 0.044017 , 0.048739 , 0.018201 , 0.035858 , 0.044994 , 0.046594 , 0.040233 , 0.038917 , 0.02688 , 0.021953 , 0.029994 , 0.042425 , 0.030648 , 0.0411 , 0.031302 , 0.023325 , 0.044758 , 0.039492 , 0.042346 , 0.047603 , 0.041841 , 0.026123 , 0.058765 , 0.044655 , 0.028961 , 0.035622 , 0.030277 , 0.04073 , 0.029087 , 0.048423 , 0.031609 , 0.031081 , 0.025839 , 0.060058 , 0.05324 , 0.043851 , 0.031783 , 0.063708 , 0.026699 , 0.03425 , 0.030671 , 0.047335 , 0.032713 , 0.038152 , 0.012045 , 0.01247 , 0.013803 , 0.035614 , 0.043284 , 0.021102 , 0.042046 , 0.059664 , 0.024326 , 0.036568 , 0.043008 , 0.058332 , 0.039492 , 0.025729 , 0.047532 , 0.04799 , 0.035236 , 0.046886 , 0.044939 
 425 , 0.01898 , 0.017625 , 0.019645 , 0.037096 , 0.023756 , 0.05099 , 0.059299 , 0.036826 , 0.036684 , 0.046538 , 0.044732 , 0.042696 , 0.041753 , 0.040739 , 0.03106 , 0.031012 , 0.029111 , 0.020572 , 0.026925 , 0.032715 , 0.035781 , 0.016643 , 0.018671 , 0.020366 , 0.021134 , 0.05743 , 0.037286 , 0.038569 , 0.042942 , 0.06219 , 0.048653 , 0.04127 , 0.032779 , 0.072092 , 0.033626 , 0.047639 , 0.042023 , 0.041231 , 0.047877 , 0.028691 , 0.028208 , 0.035052 , 0.058856 , 0.03624 , 0.033753 , 0.030656 , 0.037706 , 0.042831 , 0.033119 , 0.054736 , 0.041896 , 0.030363 , 0.046245 , 0.03643 , 0.040066 , 0.047663 , 0.034783 , 0.046593 , 0.027653 , 0.024992 , 0.024002 , 0.033895 , 0.023566 , 0.025507 , 0.03586 , 0.050562 , 0.024818 , 0.032866 , 0.048978 , 0.032779 , 0.033697 , 0.039266 , 0.023788 , 0.046395 , 0.045088 , 0.028216 , 0.042783 , 0.043908 , 0.03521 , 0.041547 , 0.033293 , 0.020595 , 0.024184 , 0.019962 , 0.022386 , 0.029887 , 0.026505 , 0.023186 , 0.017974 , 0.046166 , 0.053952 , 0.026069 , 0.034402 , 0.023099 , 0.041326 , 0.03563 , 0.038458 , 0.027447 , 0.044455 , 0.049168 , 0.018378 , 0.036256 , 0.045595 , 0.046974 , 0.040526 , 0.039163 , 0.027099 , 0.022219 , 0.030267 , 0.042775 , 0.031012 , 0.041381 , 0.031662 , 0.023661 , 0.04531 , 0.039805 , 0.042918 , 0.048415 , 0.042292 , 0.026537 , 0.059592 , 0.045128 , 0.029459 , 0.03624 , 0.030727 , 0.041389 , 0.029436 , 0.049033 , 0.031994 , 0.032058 , 0.026434 , 0.060788 , 0.054119 , 0.044304 , 0.032161 , 0.064369 , 0.026909 , 0.034529 , 0.030949 , 0.047694 , 0.032953 , 0.038506 , 0.012215 , 0.012619 , 0.013942 , 0.03582 , 0.043575 , 0.021277 , 0.042268 , 0.06006 , 0.024635 , 0.036993 , 0.04348 , 0.058761 , 0.039876 , 0.02618 , 0.047988 , 0.048479 , 0.035733 , 0.047322 , 0.045524 
 426 , 0.019218 , 0.017793 , 0.019918 , 0.0374 , 0.024066 , 0.051364 , 0.059707 , 0.037082 , 0.036986 , 0.047049 , 0.045178 , 0.043156 , 0.042145 , 0.041094 , 0.031318 , 0.03131 , 0.029376 , 0.020746 , 0.027147 , 0.032974 , 0.036087 , 0.016806 , 0.018875 , 0.020587 , 0.021391 , 0.057717 , 0.037464 , 0.038706 , 0.0431 , 0.062629 , 0.048832 , 0.041564 , 0.033006 , 0.072524 , 0.03389 , 0.047845 , 0.042217 , 0.041333 , 0.048012 , 0.028898 , 0.028325 , 0.035354 , 0.059261 , 0.036493 , 0.034041 , 0.030857 , 0.037966 , 0.043244 , 0.033396 , 0.055105 , 0.042288 , 0.030554 , 0.046866 , 0.036724 , 0.040497 , 0.048267 , 0.035179 , 0.047065 , 0.028038 , 0.025371 , 0.024337 , 0.034256 , 0.023811 , 0.02577 , 0.036182 , 0.051037 , 0.025149 , 0.033237 , 0.049557 , 0.033205 , 0.034097 , 0.039685 , 0.024074 , 0.047081 , 0.045831 , 0.028524 , 0.043172 , 0.044637 , 0.035745 , 0.04201 , 0.033818 , 0.020802 , 0.02452 , 0.020205 , 0.022665 , 0.03018 , 0.026773 , 0.023453 , 0.018215 , 0.046516 , 0.054373 , 0.02639 , 0.034829 , 0.023349 , 0.041755 , 0.035952 , 0.038961 , 0.027887 , 0.044884 , 0.049597 , 0.018565 , 0.036652 , 0.046205 , 0.047375 , 0.040808 , 0.039399 , 0.027322 , 0.022466 , 0.030538 , 0.043132 , 0.031382 , 0.04166 , 0.032011 , 0.023986 , 0.045871 , 0.040091 , 0.043506 , 0.049262 , 0.042766 , 0.026932 , 0.060431 , 0.045616 , 0.029941 , 0.036867 , 0.031183 , 0.042066 , 0.029798 , 0.049676 , 0.032369 , 0.033125 , 0.027043 , 0.061538 , 0.05501 , 0.044772 , 0.032552 , 0.065057 , 0.027115 , 0.034821 , 0.031215 , 0.048044 , 0.033189 , 0.038849 , 0.012371 , 0.012761 , 0.014075 , 0.036015 , 0.043857 , 0.021439 , 0.042495 , 0.060439 , 0.024934 , 0.037408 , 0.043944 , 0.059174 , 0.04025 , 0.026653 , 0.048474 , 0.048992 , 0.036246 , 0.047781 , 0.046134 
