JUN24HTH00005.spu,JUN24HTH00004.spu,JUN24HTH00003.spu,
Wavelength,JUN24HTH00006.spu,JUN24HTH00007.spu,JUN24HTH00008.spu,JUN24HTH00009.spu,JUN24HTH00010.spu,JUN24HTH00011.spu,JUN24HTH00012.spu,JUN24HTH00013.spu,JUN24HTH00014.spu,JUN24HTH00015.spu,JUN24HTH00016.spu,JUN24HTH00017.spu,JUN24HTH00018.spu,JUN24HTH00019.spu,JUN24HTH00020.spu,JUN24HTH00021.spu,JUN24HTH00022.spu,JUN24HTH00023.spu,JUN24HTH00024.spu,JUN24HTH00025.spu,JUN24HTH00026.spu,JUN24HTH00027.spu,JUN24HTH00028.spu,JUN24HTH00029.spu,JUN24HTH00030.spu,JUN24HTH00031.spu,JUN24HTH00032.spu,JUN24HTH00033.spu,JUN24HTH00034.spu,JUN24HTH00035.spu,JUN24HTH00036.spu,JUN24HTH00037.spu,JUN24HTH00038.spu,JUN24HTH00039.spu,JUN24HTH00040.spu,JUN24HTH00041.spu,JUN24HTH00042.spu,JUN24HTH00043.spu,JUN24HTH00044.spu,JUN24HTH00045.spu,JUN24HTH00046.spu,JUN24HTH00047.spu,JUN24HTH00048.spu,JUN24HTH00049.spu,JUN24HTH00050.spu,JUN24HTH00051.spu,JUN24HTH00052.spu,JUN24HTH00053.spu,JUN24HTH00054.spu,JUN24HTH00055.spu,JUN24HTH00056.spu,JUN24HTH00057.spu,JUN24HTH00058.spu,JUN24HTH00059.spu,JUN24HTH00060.spu,JUN24HTH00061.spu,JUN24HTH00062.spu,JUN24HTH00063.spu,JUN24HTH00064.spu,JUN24HTH00065.spu
 727 , 0.250389 , 0.245547 , 0.188346 , 0.29575 , 0.176879 , 0.191422 , 0.187197 , 0.1736 , 0.183247 , 0.151079 , 0.222162 , 0.222523 , 0.226919 , 0.246984 , 0.236219 , 0.127762 , 0.142026 , 0.119929 , 0.083838 , 0.095905 , 0.254038 , 0.209952 , 0.305149 , 0.227882 , 0.223644 , 0.245822 , 0.223514 , 0.243268 , 0.260127 , 0.263514 , 0.194701 , 0.203795 , 0.123379 , 0.117502 , 0.143166 , 0.221951 , 0.21337 , 0.196233 , 0.186715 , 0.218248 , 0.104922 , 0.093279 , 0.082933 , 0.075159 , 0.114092 , 0.210889 , 0.229657 , 0.231382 , 0.247989 , 0.253393 , 0.145891 , 0.162722 , 0.140603 , 0.120781 , 0.143179 , 0.189837 , 0.193679 , 0.213933 , 0.251349 , 0.223005 
 728 , 0.254879 , 0.250341 , 0.190144 , 0.300188 , 0.179795 , 0.193175 , 0.188615 , 0.175099 , 0.18543 , 0.152102 , 0.224596 , 0.225851 , 0.229989 , 0.250669 , 0.239551 , 0.128454 , 0.142635 , 0.120632 , 0.084511 , 0.096421 , 0.255387 , 0.213757 , 0.308487 , 0.230569 , 0.225397 , 0.24945 , 0.22671 , 0.247062 , 0.263991 , 0.267976 , 0.197929 , 0.207716 , 0.124388 , 0.118069 , 0.143863 , 0.224304 , 0.215241 , 0.198635 , 0.188471 , 0.220436 , 0.105457 , 0.09375 , 0.083369 , 0.075813 , 0.115051 , 0.213581 , 0.232647 , 0.233951 , 0.25093 , 0.256709 , 0.147551 , 0.164147 , 0.141339 , 0.121554 , 0.144528 , 0.191196 , 0.195177 , 0.215457 , 0.253808 , 0.22505 
 729 , 0.25932 , 0.255063 , 0.191929 , 0.304574 , 0.182689 , 0.194911 , 0.190001 , 0.176567 , 0.187577 , 0.153118 , 0.226974 , 0.229141 , 0.23302 , 0.254297 , 0.242818 , 0.12912 , 0.143202 , 0.121317 , 0.085155 , 0.096917 , 0.256689 , 0.217477 , 0.311732 , 0.233186 , 0.227068 , 0.253004 , 0.229835 , 0.250815 , 0.267727 , 0.272349 , 0.20107 , 0.21154 , 0.125371 , 0.118587 , 0.144522 , 0.226559 , 0.217027 , 0.200966 , 0.19015 , 0.222545 , 0.105954 , 0.094205 , 0.083785 , 0.076442 , 0.115983 , 0.216184 , 0.235534 , 0.236412 , 0.253774 , 0.259892 , 0.149149 , 0.165507 , 0.142036 , 0.122285 , 0.145815 , 0.192461 , 0.196583 , 0.216878 , 0.256162 , 0.226965 
 730 , 0.263725 , 0.259745 , 0.193698 , 0.308925 , 0.185557 , 0.196631 , 0.191378 , 0.178022 , 0.1897 , 0.15412 , 0.229327 , 0.232396 , 0.236024 , 0.257895 , 0.246064 , 0.12978 , 0.143759 , 0.121996 , 0.085794 , 0.097413 , 0.257976 , 0.22116 , 0.314945 , 0.23578 , 0.228723 , 0.256523 , 0.232928 , 0.254533 , 0.271428 , 0.276676 , 0.20418 , 0.215325 , 0.126346 , 0.119099 , 0.145176 , 0.22879 , 0.218795 , 0.203277 , 0.191816 , 0.224634 , 0.106447 , 0.094651 , 0.084192 , 0.077067 , 0.116902 , 0.218764 , 0.238388 , 0.238848 , 0.256587 , 0.263039 , 0.150731 , 0.166858 , 0.142722 , 0.123016 , 0.147085 , 0.193711 , 0.197975 , 0.218281 , 0.258491 , 0.228858 
 731 , 0.267823 , 0.263981 , 0.195346 , 0.313013 , 0.188169 , 0.19828 , 0.192734 , 0.179427 , 0.191694 , 0.155101 , 0.231551 , 0.235474 , 0.238869 , 0.26126 , 0.249169 , 0.130449 , 0.144335 , 0.12272 , 0.086434 , 0.097933 , 0.259294 , 0.224572 , 0.31799 , 0.238263 , 0.230376 , 0.259882 , 0.235863 , 0.258051 , 0.274906 , 0.280728 , 0.207107 , 0.218836 , 0.127294 , 0.119683 , 0.145853 , 0.230927 , 0.220491 , 0.205435 , 0.193452 , 0.226615 , 0.106964 , 0.095135 , 0.084617 , 0.077648 , 0.117766 , 0.221304 , 0.241106 , 0.241187 , 0.259271 , 0.266011 , 0.152258 , 0.1682 , 0.143485 , 0.123769 , 0.148326 , 0.194971 , 0.199324 , 0.2197 , 0.260722 , 0.230697 
 732 , 0.271752 , 0.267972 , 0.196895 , 0.316939 , 0.190641 , 0.199872 , 0.194094 , 0.180784 , 0.193577 , 0.156045 , 0.233684 , 0.238397 , 0.241565 , 0.264474 , 0.25217 , 0.131115 , 0.144915 , 0.123443 , 0.087061 , 0.09845 , 0.260526 , 0.227775 , 0.320859 , 0.240627 , 0.231985 , 0.263114 , 0.238656 , 0.261356 , 0.278219 , 0.284581 , 0.20991 , 0.222151 , 0.128183 , 0.120302 , 0.146496 , 0.232959 , 0.22211 , 0.207454 , 0.195041 , 0.228509 , 0.107468 , 0.095595 , 0.085022 , 0.078183 , 0.118571 , 0.2238 , 0.2437 , 0.243414 , 0.2618 , 0.26886 , 0.153724 , 0.169495 , 0.144221 , 0.124508 , 0.149551 , 0.196192 , 0.200611 , 0.221054 , 0.262788 , 0.232402 
 733 , 0.275651 , 0.271934 , 0.198426 , 0.320833 , 0.193097 , 0.201452 , 0.195446 , 0.182128 , 0.19545 , 0.156984 , 0.235803 , 0.241296 , 0.244236 , 0.267663 , 0.25514 , 0.131775 , 0.145488 , 0.12416 , 0.087684 , 0.098966 , 0.261751 , 0.230945 , 0.323695 , 0.242972 , 0.233581 , 0.266318 , 0.241423 , 0.264632 , 0.281494 , 0.288405 , 0.212689 , 0.225438 , 0.129063 , 0.120911 , 0.147133 , 0.234971 , 0.223716 , 0.209449 , 0.196613 , 0.230382 , 0.107962 , 0.096053 , 0.085425 , 0.07871 , 0.119367 , 0.226274 , 0.246267 , 0.245626 , 0.264305 , 0.271679 , 0.155175 , 0.170783 , 0.144947 , 0.125237 , 0.150768 , 0.197404 , 0.201889 , 0.222399 , 0.264837 , 0.234094 
 734 , 0.279229 , 0.275596 , 0.19987 , 0.324433 , 0.195394 , 0.202915 , 0.196697 , 0.183369 , 0.197176 , 0.157838 , 0.237808 , 0.24398 , 0.246724 , 0.270623 , 0.257901 , 0.13239 , 0.146005 , 0.124832 , 0.088266 , 0.099443 , 0.262856 , 0.233865 , 0.326302 , 0.245129 , 0.23505 , 0.269269 , 0.243994 , 0.267665 , 0.284526 , 0.291951 , 0.215231 , 0.228468 , 0.129874 , 0.121477 , 0.147728 , 0.23681 , 0.225186 , 0.211297 , 0.198056 , 0.232097 , 0.108422 , 0.096466 , 0.085823 , 0.079218 , 0.12011 , 0.228541 , 0.248657 , 0.247659 , 0.266607 , 0.274261 , 0.156494 , 0.171964 , 0.145622 , 0.125922 , 0.151885 , 0.198507 , 0.203061 , 0.223609 , 0.266703 , 0.235643 
 735 , 0.282271 , 0.278821 , 0.201195 , 0.327558 , 0.197439 , 0.204193 , 0.197763 , 0.184477 , 0.198677 , 0.158573 , 0.239654 , 0.246345 , 0.248972 , 0.273245 , 0.260366 , 0.13293 , 0.146435 , 0.125425 , 0.088795 , 0.099873 , 0.263812 , 0.236418 , 0.328572 , 0.247003 , 0.236313 , 0.271828 , 0.246262 , 0.270311 , 0.287143 , 0.295068 , 0.217383 , 0.231135 , 0.130581 , 0.121957 , 0.148281 , 0.238383 , 0.226441 , 0.212936 , 0.199294 , 0.233553 , 0.108831 , 0.096839 , 0.086213 , 0.079714 , 0.120777 , 0.230477 , 0.250769 , 0.249407 , 0.26862 , 0.27644 , 0.157609 , 0.172983 , 0.14622 , 0.126531 , 0.152829 , 0.199477 , 0.204056 , 0.224618 , 0.268341 , 0.237062 
 736 , 0.2853 , 0.282063 , 0.202523 , 0.330675 , 0.199483 , 0.205481 , 0.198819 , 0.1856 , 0.200188 , 0.15931 , 0.24151 , 0.248717 , 0.251235 , 0.275864 , 0.262851 , 0.133472 , 0.146869 , 0.126018 , 0.08932 , 0.100309 , 0.264792 , 0.238973 , 0.330858 , 0.248886 , 0.237572 , 0.274385 , 0.248543 , 0.272952 , 0.289746 , 0.298185 , 0.219523 , 0.233809 , 0.131302 , 0.122433 , 0.148838 , 0.239967 , 0.227701 , 0.214583 , 0.200531 , 0.235013 , 0.109247 , 0.097223 , 0.086605 , 0.080218 , 0.121449 , 0.232408 , 0.252879 , 0.251153 , 0.270653 , 0.278615 , 0.158733 , 0.174012 , 0.146824 , 0.127145 , 0.15376 , 0.200462 , 0.205055 , 0.225636 , 0.269994 , 0.238525 
 737 , 0.288303 , 0.28528 , 0.20384 , 0.333759 , 0.201505 , 0.206748 , 0.199863 , 0.186706 , 0.201679 , 0.16004 , 0.243346 , 0.251067 , 0.253475 , 0.278458 , 0.265311 , 0.134006 , 0.147296 , 0.126612 , 0.089844 , 0.100739 , 0.26576 , 0.241507 , 0.333112 , 0.250741 , 0.238819 , 0.276917 , 0.250792 , 0.275568 , 0.292321 , 0.301262 , 0.221639 , 0.236452 , 0.132011 , 0.122905 , 0.149397 , 0.241534 , 0.228942 , 0.216207 , 0.201757 , 0.236456 , 0.109657 , 0.097601 , 0.08699 , 0.08071 , 0.122116 , 0.234318 , 0.254962 , 0.252879 , 0.272664 , 0.280766 , 0.159842 , 0.175027 , 0.14742 , 0.127754 , 0.154677 , 0.201436 , 0.206037 , 0.226639 , 0.271632 , 0.239966 
 738 , 0.290657 , 0.287919 , 0.204895 , 0.336181 , 0.20316 , 0.207735 , 0.200707 , 0.187598 , 0.202842 , 0.160661 , 0.244831 , 0.253028 , 0.25533 , 0.28049 , 0.267274 , 0.134434 , 0.147653 , 0.127078 , 0.090282 , 0.101122 , 0.266506 , 0.243532 , 0.334882 , 0.252191 , 0.239832 , 0.278984 , 0.252577 , 0.277654 , 0.294358 , 0.30373 , 0.223381 , 0.23858 , 0.132602 , 0.123276 , 0.14984 , 0.242736 , 0.229894 , 0.217429 , 0.202732 , 0.237599 , 0.110015 , 0.097955 , 0.087322 , 0.081108 , 0.122678 , 0.235809 , 0.256628 , 0.254294 , 0.27423 , 0.282529 , 0.16073 , 0.175842 , 0.147897 , 0.128284 , 0.155428 , 0.202152 , 0.206801 , 0.227413 , 0.272899 , 0.241001 
 739 , 0.292998 , 0.290499 , 0.205944 , 0.338605 , 0.204815 , 0.208711 , 0.201554 , 0.188467 , 0.204012 , 0.161279 , 0.246289 , 0.254982 , 0.257163 , 0.282516 , 0.269203 , 0.134869 , 0.148007 , 0.127551 , 0.090734 , 0.101492 , 0.267257 , 0.245542 , 0.336677 , 0.253626 , 0.240885 , 0.281064 , 0.254355 , 0.279763 , 0.296434 , 0.306214 , 0.225165 , 0.2407 , 0.133195 , 0.123654 , 0.150285 , 0.243942 , 0.230841 , 0.218644 , 0.203726 , 0.238741 , 0.110383 , 0.098301 , 0.087667 , 0.081506 , 0.123244 , 0.237306 , 0.258334 , 0.255733 , 0.275798 , 0.28431 , 0.161615 , 0.176667 , 0.14839 , 0.12881 , 0.156197 , 0.202855 , 0.207586 , 0.228204 , 0.274174 , 0.242024 
 740 , 0.295342 , 0.293078 , 0.206992 , 0.341027 , 0.206465 , 0.209685 , 0.202409 , 0.18934 , 0.205176 , 0.161898 , 0.247753 , 0.256942 , 0.259002 , 0.284541 , 0.271134 , 0.135306 , 0.148362 , 0.12802 , 0.091186 , 0.101863 , 0.268011 , 0.247559 , 0.338473 , 0.255061 , 0.241941 , 0.283145 , 0.256133 , 0.281875 , 0.298506 , 0.308698 , 0.226945 , 0.242819 , 0.133795 , 0.124033 , 0.150732 , 0.245143 , 0.231787 , 0.219858 , 0.204719 , 0.239885 , 0.110751 , 0.098647 , 0.088013 , 0.081905 , 0.123816 , 0.2388 , 0.260042 , 0.257173 , 0.277361 , 0.286093 , 0.162503 , 0.177494 , 0.148884 , 0.129337 , 0.156964 , 0.203555 , 0.208373 , 0.228992 , 0.275449 , 0.243041 
 741 , 0.297222 , 0.295118 , 0.20783 , 0.343036 , 0.207766 , 0.210462 , 0.203068 , 0.190017 , 0.206089 , 0.162364 , 0.248952 , 0.258528 , 0.260506 , 0.286219 , 0.272705 , 0.135674 , 0.148599 , 0.128391 , 0.091513 , 0.102118 , 0.268567 , 0.249114 , 0.339895 , 0.256105 , 0.242748 , 0.284806 , 0.25756 , 0.283573 , 0.300168 , 0.310676 , 0.228336 , 0.24449 , 0.134242 , 0.1243 , 0.151055 , 0.24607 , 0.232477 , 0.22077 , 0.205468 , 0.24077 , 0.111013 , 0.098879 , 0.088265 , 0.082215 , 0.124244 , 0.239969 , 0.261396 , 0.25831 , 0.278551 , 0.287507 , 0.163221 , 0.178138 , 0.149252 , 0.129753 , 0.157555 , 0.204073 , 0.208938 , 0.229531 , 0.276337 , 0.243814 
 742 , 0.29894 , 0.296895 , 0.208586 , 0.344843 , 0.208906 , 0.211178 , 0.203661 , 0.19058 , 0.206903 , 0.162781 , 0.250074 , 0.259947 , 0.26189 , 0.287741 , 0.274113 , 0.13602 , 0.148805 , 0.128749 , 0.091791 , 0.102364 , 0.269082 , 0.250515 , 0.341151 , 0.257067 , 0.243462 , 0.286304 , 0.258861 , 0.285145 , 0.301671 , 0.312434 , 0.229583 , 0.245994 , 0.134643 , 0.124529 , 0.151346 , 0.246935 , 0.233135 , 0.221626 , 0.206133 , 0.241593 , 0.111244 , 0.099086 , 0.088485 , 0.082499 , 0.124627 , 0.241078 , 0.262613 , 0.259381 , 0.279617 , 0.288854 , 0.163894 , 0.178728 , 0.149593 , 0.130159 , 0.158107 , 0.204589 , 0.209458 , 0.230037 , 0.277159 , 0.244533 
 743 , 0.300661 , 0.298674 , 0.209343 , 0.346657 , 0.210048 , 0.211891 , 0.20426 , 0.191149 , 0.207718 , 0.163203 , 0.251194 , 0.261363 , 0.263275 , 0.289271 , 0.275523 , 0.136367 , 0.149015 , 0.129108 , 0.092065 , 0.102615 , 0.269592 , 0.251922 , 0.34241 , 0.25803 , 0.244171 , 0.287804 , 0.260165 , 0.286718 , 0.303181 , 0.31419 , 0.230832 , 0.247499 , 0.135044 , 0.124764 , 0.151637 , 0.247796 , 0.233798 , 0.222478 , 0.206799 , 0.242417 , 0.111471 , 0.099292 , 0.088705 , 0.082787 , 0.12501 , 0.242194 , 0.263827 , 0.260453 , 0.280689 , 0.290209 , 0.164568 , 0.179318 , 0.149929 , 0.130565 , 0.158659 , 0.205101 , 0.209983 , 0.23054 , 0.277983 , 0.245248 
 744 , 0.302194 , 0.300231 , 0.210058 , 0.348278 , 0.211076 , 0.212541 , 0.204812 , 0.191643 , 0.208439 , 0.163569 , 0.252217 , 0.262657 , 0.264526 , 0.290628 , 0.276794 , 0.136667 , 0.149199 , 0.12944 , 0.092294 , 0.102841 , 0.270032 , 0.253147 , 0.343511 , 0.258811 , 0.244795 , 0.289177 , 0.261322 , 0.288122 , 0.304486 , 0.315763 , 0.231942 , 0.248818 , 0.135393 , 0.124976 , 0.151887 , 0.248562 , 0.234369 , 0.223209 , 0.207398 , 0.243135 , 0.111676 , 0.099479 , 0.088895 , 0.083031 , 0.125339 , 0.243168 , 0.264931 , 0.261392 , 0.281635 , 0.291396 , 0.165145 , 0.17984 , 0.150227 , 0.130938 , 0.159151 , 0.205547 , 0.210439 , 0.23097 , 0.2787 , 0.245832 
 745 , 0.303365 , 0.30145 , 0.210665 , 0.349552 , 0.211959 , 0.213063 , 0.205257 , 0.192052 , 0.208983 , 0.163849 , 0.253074 , 0.263783 , 0.265562 , 0.291748 , 0.277854 , 0.13687 , 0.149344 , 0.129716 , 0.092449 , 0.103022 , 0.270345 , 0.25408 , 0.344363 , 0.259269 , 0.24531 , 0.290351 , 0.262241 , 0.289228 , 0.305507 , 0.317073 , 0.232813 , 0.249851 , 0.135645 , 0.125189 , 0.152097 , 0.249176 , 0.234797 , 0.22372 , 0.207907 , 0.243703 , 0.111853 , 0.09964 , 0.089058 , 0.083217 , 0.125585 , 0.243926 , 0.265902 , 0.262124 , 0.282433 , 0.292326 , 0.165577 , 0.180272 , 0.150467 , 0.131262 , 0.159549 , 0.205904 , 0.210851 , 0.231322 , 0.279247 , 0.246264 
 746 , 0.304537 , 0.302705 , 0.211268 , 0.350839 , 0.212862 , 0.21358 , 0.205697 , 0.192482 , 0.209524 , 0.164123 , 0.253943 , 0.264944 , 0.266608 , 0.292898 , 0.278942 , 0.137068 , 0.149495 , 0.129987 , 0.092608 , 0.103203 , 0.270658 , 0.255029 , 0.345231 , 0.259732 , 0.245841 , 0.291551 , 0.263172 , 0.290339 , 0.30656 , 0.318424 , 0.233694 , 0.250908 , 0.135903 , 0.125414 , 0.15232 , 0.249808 , 0.235232 , 0.224226 , 0.208429 , 0.244294 , 0.112036 , 0.09981 , 0.089228 , 0.083411 , 0.125834 , 0.24469 , 0.266897 , 0.262874 , 0.283258 , 0.293275 , 0.166029 , 0.180722 , 0.150716 , 0.131595 , 0.159955 , 0.206285 , 0.211286 , 0.231699 , 0.279804 , 0.246741 
 747 , 0.305688 , 0.303924 , 0.211852 , 0.352097 , 0.213746 , 0.214087 , 0.206126 , 0.192903 , 0.210051 , 0.164392 , 0.254799 , 0.266086 , 0.267635 , 0.294022 , 0.280005 , 0.137259 , 0.149633 , 0.13025 , 0.092763 , 0.103378 , 0.270953 , 0.255956 , 0.346078 , 0.260193 , 0.246362 , 0.292725 , 0.264084 , 0.291428 , 0.307591 , 0.319756 , 0.234552 , 0.251948 , 0.136148 , 0.125631 , 0.152531 , 0.250417 , 0.235649 , 0.224721 , 0.20894 , 0.244869 , 0.112211 , 0.099972 , 0.089394 , 0.083598 , 0.126074 , 0.245443 , 0.267873 , 0.263604 , 0.28406 , 0.2942 , 0.166469 , 0.181163 , 0.150954 , 0.131921 , 0.160352 , 0.206644 , 0.211707 , 0.232061 , 0.280336 , 0.247198 
 748 , 0.306216 , 0.304357 , 0.212056 , 0.352668 , 0.214056 , 0.214253 , 0.206206 , 0.192994 , 0.210192 , 0.164489 , 0.255216 , 0.266611 , 0.268119 , 0.294507 , 0.280526 , 0.137282 , 0.149581 , 0.130341 , 0.092802 , 0.103419 , 0.270897 , 0.25634 , 0.346341 , 0.260551 , 0.246495 , 0.293294 , 0.264522 , 0.291926 , 0.307968 , 0.320389 , 0.23487 , 0.25242 , 0.136186 , 0.125629 , 0.152555 , 0.250537 , 0.235713 , 0.224782 , 0.209054 , 0.245057 , 0.112262 , 0.099991 , 0.08942 , 0.083617 , 0.126102 , 0.245741 , 0.268246 , 0.263857 , 0.284334 , 0.294545 , 0.166588 , 0.18135 , 0.150968 , 0.132022 , 0.160447 , 0.206708 , 0.211705 , 0.232051 , 0.2804 , 0.247287 
 749 , 0.306765 , 0.304821 , 0.212283 , 0.353255 , 0.21433 , 0.214456 , 0.206304 , 0.193074 , 0.210376 , 0.164589 , 0.255628 , 0.267107 , 0.268629 , 0.294973 , 0.281087 , 0.137332 , 0.149546 , 0.130454 , 0.092848 , 0.103468 , 0.270883 , 0.256757 , 0.346658 , 0.260955 , 0.246619 , 0.293895 , 0.265031 , 0.292504 , 0.308353 , 0.32104 , 0.235234 , 0.25293 , 0.136245 , 0.125619 , 0.152567 , 0.250672 , 0.235787 , 0.224876 , 0.209172 , 0.24526 , 0.112323 , 0.100016 , 0.089451 , 0.083642 , 0.126144 , 0.246038 , 0.268629 , 0.26416 , 0.28461 , 0.294912 , 0.166721 , 0.181535 , 0.151003 , 0.132136 , 0.160555 , 0.206787 , 0.21172 , 0.232044 , 0.280501 , 0.247392 
 750 , 0.307326 , 0.305292 , 0.212515 , 0.353853 , 0.21461 , 0.214662 , 0.206404 , 0.193156 , 0.210556 , 0.16469 , 0.256047 , 0.267604 , 0.269146 , 0.295446 , 0.281659 , 0.137387 , 0.149511 , 0.130573 , 0.09289 , 0.103523 , 0.270866 , 0.257186 , 0.346978 , 0.261371 , 0.246745 , 0.294514 , 0.265547 , 0.293094 , 0.308751 , 0.321704 , 0.235605 , 0.253451 , 0.136309 , 0.125615 , 0.152585 , 0.250813 , 0.235863 , 0.224976 , 0.209291 , 0.245465 , 0.11239 , 0.100041 , 0.089483 , 0.083667 , 0.126187 , 0.246342 , 0.269019 , 0.264469 , 0.284892 , 0.295287 , 0.166855 , 0.18173 , 0.151039 , 0.132251 , 0.160665 , 0.206873 , 0.211742 , 0.232034 , 0.2806 , 0.247495 
 751 , 0.307357 , 0.305362 , 0.21249 , 0.353929 , 0.214622 , 0.214527 , 0.206278 , 0.192998 , 0.210495 , 0.16459 , 0.256139 , 0.267726 , 0.269348 , 0.29552 , 0.281862 , 0.137288 , 0.149334 , 0.130518 , 0.092807 , 0.103467 , 0.270553 , 0.257231 , 0.3468 , 0.261311 , 0.246528 , 0.294659 , 0.265646 , 0.293232 , 0.30871 , 0.321909 , 0.235626 , 0.253544 , 0.136225 , 0.125498 , 0.152402 , 0.250646 , 0.235645 , 0.224814 , 0.209138 , 0.245318 , 0.112256 , 0.099964 , 0.089426 , 0.083616 , 0.126089 , 0.246292 , 0.269088 , 0.264474 , 0.284783 , 0.295269 , 0.166817 , 0.18169 , 0.150913 , 0.132235 , 0.160567 , 0.206694 , 0.211506 , 0.231783 , 0.280283 , 0.247256 
 752 , 0.307207 , 0.305224 , 0.212347 , 0.353833 , 0.214538 , 0.214226 , 0.206047 , 0.192753 , 0.210274 , 0.164423 , 0.256134 , 0.267727 , 0.269418 , 0.295477 , 0.281857 , 0.137113 , 0.149089 , 0.130388 , 0.092684 , 0.10338 , 0.270093 , 0.257107 , 0.346466 , 0.261031 , 0.246212 , 0.294617 , 0.265583 , 0.293163 , 0.308539 , 0.32197 , 0.235501 , 0.253451 , 0.136079 , 0.125354 , 0.152178 , 0.250382 , 0.235308 , 0.224583 , 0.208932 , 0.245045 , 0.112032 , 0.099848 , 0.08934 , 0.083546 , 0.125939 , 0.246141 , 0.269092 , 0.264323 , 0.284568 , 0.29509 , 0.166723 , 0.18157 , 0.150728 , 0.132178 , 0.160399 , 0.206411 , 0.211138 , 0.231478 , 0.27986 , 0.24693 
 753 , 0.307052 , 0.305085 , 0.212198 , 0.353733 , 0.214458 , 0.213911 , 0.205807 , 0.192495 , 0.210047 , 0.164253 , 0.25613 , 0.267729 , 0.269493 , 0.295438 , 0.281857 , 0.136926 , 0.148832 , 0.130251 , 0.092556 , 0.103288 , 0.269611 , 0.256974 , 0.34612 , 0.260738 , 0.245884 , 0.294575 , 0.265517 , 0.293094 , 0.308358 , 0.322038 , 0.235369 , 0.253356 , 0.135926 , 0.125199 , 0.151946 , 0.250106 , 0.234954 , 0.22434 , 0.208726 , 0.244756 , 0.111798 , 0.099722 , 0.089249 , 0.083476 , 0.125779 , 0.245983 , 0.269102 , 0.264163 , 0.284338 , 0.2949 , 0.16663 , 0.181447 , 0.15053 , 0.132119 , 0.160224 , 0.206118 , 0.21075 , 0.231152 , 0.279418 , 0.246587 
 754 , 0.306708 , 0.304958 , 0.212051 , 0.353389 , 0.21427 , 0.213521 , 0.205551 , 0.192243 , 0.209771 , 0.164024 , 0.256006 , 0.267617 , 0.269528 , 0.29522 , 0.281717 , 0.136753 , 0.148516 , 0.130049 , 0.092457 , 0.103157 , 0.269049 , 0.256727 , 0.345661 , 0.260444 , 0.245467 , 0.294447 , 0.265327 , 0.292916 , 0.308102 , 0.321946 , 0.235136 , 0.253119 , 0.135752 , 0.124985 , 0.151649 , 0.249757 , 0.234519 , 0.224103 , 0.208439 , 0.244319 , 0.111525 , 0.099587 , 0.089152 , 0.083392 , 0.125649 , 0.245756 , 0.269025 , 0.263924 , 0.283974 , 0.294556 , 0.166522 , 0.181225 , 0.150331 , 0.132016 , 0.160013 , 0.205741 , 0.210311 , 0.23076 , 0.278911 , 0.246121 
 755 , 0.306034 , 0.304841 , 0.211946 , 0.352634 , 0.213939 , 0.213031 , 0.205283 , 0.19199 , 0.209426 , 0.163673 , 0.255687 , 0.267359 , 0.269494 , 0.294706 , 0.281427 , 0.136607 , 0.148111 , 0.129744 , 0.092404 , 0.102953 , 0.268391 , 0.256325 , 0.344977 , 0.260163 , 0.244877 , 0.294187 , 0.264933 , 0.292546 , 0.307709 , 0.321563 , 0.234732 , 0.252658 , 0.135565 , 0.124679 , 0.151241 , 0.249243 , 0.233957 , 0.223841 , 0.207985 , 0.243607 , 0.1112 , 0.09941 , 0.089032 , 0.083278 , 0.125558 , 0.245362 , 0.268743 , 0.263559 , 0.283367 , 0.293964 , 0.166374 , 0.180818 , 0.150104 , 0.131813 , 0.15974 , 0.20524 , 0.20983 , 0.230257 , 0.278264 , 0.24551 
 756 , 0.305283 , 0.304709 , 0.211842 , 0.351807 , 0.213584 , 0.212507 , 0.205 , 0.191707 , 0.20906 , 0.163281 , 0.255337 , 0.267092 , 0.269452 , 0.29414 , 0.281131 , 0.136452 , 0.147671 , 0.129415 , 0.092345 , 0.102728 , 0.267686 , 0.255906 , 0.344206 , 0.259852 , 0.244217 , 0.293903 , 0.264495 , 0.292132 , 0.307268 , 0.321131 , 0.234294 , 0.25216 , 0.135355 , 0.124345 , 0.150795 , 0.248671 , 0.23334 , 0.223541 , 0.207474 , 0.242817 , 0.110847 , 0.099219 , 0.088893 , 0.083148 , 0.125461 , 0.24492 , 0.268402 , 0.263166 , 0.282703 , 0.293314 , 0.166206 , 0.180378 , 0.149855 , 0.13158 , 0.159426 , 0.204701 , 0.209321 , 0.229713 , 0.277551 , 0.244868 
 757 , 0.30452 , 0.304619 , 0.211777 , 0.35099 , 0.213231 , 0.211976 , 0.204745 , 0.191452 , 0.208704 , 0.162891 , 0.255018 , 0.266871 , 0.269462 , 0.29358 , 0.280875 , 0.13631 , 0.147235 , 0.129093 , 0.092302 , 0.102512 , 0.266985 , 0.255496 , 0.343447 , 0.259579 , 0.243563 , 0.293651 , 0.264077 , 0.291748 , 0.306869 , 0.320734 , 0.233874 , 0.25168 , 0.135174 , 0.124021 , 0.150347 , 0.248109 , 0.232732 , 0.223266 , 0.206966 , 0.242024 , 0.110506 , 0.099041 , 0.088769 , 0.083034 , 0.125385 , 0.244496 , 0.268093 , 0.262799 , 0.282044 , 0.292681 , 0.166064 , 0.17994 , 0.149622 , 0.131362 , 0.159131 , 0.204162 , 0.208822 , 0.229195 , 0.276849 , 0.24423 
