spu_filename,DateTime,Site,Date,Block,Treatment,Replicate,Location,Notes,Weather,definition,band,average_reflectance,AK_Time
2019-07-12_DHT_00122.spu,2019-07-12T19:10:45Z,DHT,2019-07-12,B2,P,2,6.25,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:10:45Z
2019-07-12_DHT_00122.spu,2019-07-12T19:10:45Z,DHT,2019-07-12,B2,P,2,6.25,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:10:45Z
2019-07-12_DHT_00122.spu,2019-07-12T19:10:45Z,DHT,2019-07-12,B2,P,2,6.25,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:10:45Z
2019-07-12_DHT_00122.spu,2019-07-12T19:10:45Z,DHT,2019-07-12,B2,P,2,6.25,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:10:45Z
2019-07-12_DHT_00123.spu,2019-07-12T19:10:51Z,DHT,2019-07-12,B2,P,3,7.5,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:10:51Z
2019-07-12_DHT_00123.spu,2019-07-12T19:10:51Z,DHT,2019-07-12,B2,P,3,7.5,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:10:51Z
2019-07-12_DHT_00123.spu,2019-07-12T19:10:51Z,DHT,2019-07-12,B2,P,3,7.5,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:10:51Z
2019-07-12_DHT_00123.spu,2019-07-12T19:10:51Z,DHT,2019-07-12,B2,P,3,7.5,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:10:51Z
2019-07-12_DHT_00123.spu,2019-07-12T19:10:51Z,DHT,2019-07-12,B2,P,3,7.5,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:10:51Z
2019-07-12_DHT_00124.spu,2019-07-12T19:10:57Z,DHT,2019-07-12,B2,P,4,8.75,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:10:57Z
2019-07-12_DHT_00124.spu,2019-07-12T19:10:57Z,DHT,2019-07-12,B2,P,4,8.75,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:10:57Z
2019-07-12_DHT_00124.spu,2019-07-12T19:10:57Z,DHT,2019-07-12,B2,P,4,8.75,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:10:57Z
2019-07-12_DHT_00124.spu,2019-07-12T19:10:57Z,DHT,2019-07-12,B2,P,4,8.75,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:10:57Z
2019-07-12_DHT_00124.spu,2019-07-12T19:10:57Z,DHT,2019-07-12,B2,P,4,8.75,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:10:57Z
2019-07-12_DHT_00125.spu,2019-07-12T19:11:04Z,DHT,2019-07-12,B2,P,5,10,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:11:04Z
2019-07-12_DHT_00125.spu,2019-07-12T19:11:04Z,DHT,2019-07-12,B2,P,5,10,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:11:04Z
2019-07-12_DHT_00125.spu,2019-07-12T19:11:04Z,DHT,2019-07-12,B2,P,5,10,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:11:04Z
2019-07-12_DHT_00125.spu,2019-07-12T19:11:04Z,DHT,2019-07-12,B2,P,5,10,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:11:04Z
2019-07-12_DHT_00125.spu,2019-07-12T19:11:04Z,DHT,2019-07-12,B2,P,5,10,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:11:04Z
2019-07-12_DHT_00126.spu,2019-07-12T19:11:11Z,DHT,2019-07-12,B2,P,6,11.25,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:11:11Z
2019-07-12_DHT_00126.spu,2019-07-12T19:11:11Z,DHT,2019-07-12,B2,P,6,11.25,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:11:11Z
2019-07-12_DHT_00126.spu,2019-07-12T19:11:11Z,DHT,2019-07-12,B2,P,6,11.25,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:11:11Z
2019-07-12_DHT_00126.spu,2019-07-12T19:11:11Z,DHT,2019-07-12,B2,P,6,11.25,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:11:11Z
2019-07-12_DHT_00126.spu,2019-07-12T19:11:11Z,DHT,2019-07-12,B2,P,6,11.25,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:11:11Z
2019-07-12_DHT_00127.spu,2019-07-12T19:11:19Z,DHT,2019-07-12,B2,P,7,12.5,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:11:19Z
2019-07-12_DHT_00127.spu,2019-07-12T19:11:19Z,DHT,2019-07-12,B2,P,7,12.5,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:11:19Z
2019-07-12_DHT_00127.spu,2019-07-12T19:11:19Z,DHT,2019-07-12,B2,P,7,12.5,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:11:19Z
2019-07-12_DHT_00127.spu,2019-07-12T19:11:19Z,DHT,2019-07-12,B2,P,7,12.5,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:11:19Z
2019-07-12_DHT_00127.spu,2019-07-12T19:11:19Z,DHT,2019-07-12,B2,P,7,12.5,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:11:19Z
2019-07-12_DHT_00128.spu,2019-07-12T19:11:25Z,DHT,2019-07-12,B2,P,8,13.75,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:11:25Z
2019-07-12_DHT_00128.spu,2019-07-12T19:11:25Z,DHT,2019-07-12,B2,P,8,13.75,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:11:25Z
2019-07-12_DHT_00128.spu,2019-07-12T19:11:25Z,DHT,2019-07-12,B2,P,8,13.75,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:11:25Z
2019-07-12_DHT_00128.spu,2019-07-12T19:11:25Z,DHT,2019-07-12,B2,P,8,13.75,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:11:25Z
2019-07-12_DHT_00128.spu,2019-07-12T19:11:25Z,DHT,2019-07-12,B2,P,8,13.75,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:11:25Z
2019-07-12_DHT_00129.spu,2019-07-12T19:11:33Z,DHT,2019-07-12,B2,P,9,15,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:11:33Z
2019-07-12_DHT_00129.spu,2019-07-12T19:11:33Z,DHT,2019-07-12,B2,P,9,15,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:11:33Z
2019-07-12_DHT_00129.spu,2019-07-12T19:11:33Z,DHT,2019-07-12,B2,P,9,15,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:11:33Z
2019-07-12_DHT_00129.spu,2019-07-12T19:11:33Z,DHT,2019-07-12,B2,P,9,15,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:11:33Z
2019-07-12_DHT_00129.spu,2019-07-12T19:11:33Z,DHT,2019-07-12,B2,P,9,15,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:11:33Z
2019-07-12_DHT_00130.spu,2019-07-12T19:11:42Z,DHT,2019-07-12,B2,P,10,16.25,Time end: 11:12,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:11:42Z
2019-07-12_DHT_00130.spu,2019-07-12T19:11:42Z,DHT,2019-07-12,B2,P,10,16.25,Time end: 11:12,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:11:42Z
2019-07-12_DHT_00130.spu,2019-07-12T19:11:42Z,DHT,2019-07-12,B2,P,10,16.25,Time end: 11:12,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:11:42Z
2019-07-12_DHT_00130.spu,2019-07-12T19:11:42Z,DHT,2019-07-12,B2,P,10,16.25,Time end: 11:12,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:11:42Z
2019-07-12_DHT_00130.spu,2019-07-12T19:11:42Z,DHT,2019-07-12,B2,P,10,16.25,Time end: 11:12,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:11:42Z
2019-07-12_DHT_00131.spu,2019-07-12T19:13:22Z,DHT,2019-07-12,B3,NP,1,5,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:13:22Z
2019-07-12_DHT_00131.spu,2019-07-12T19:13:22Z,DHT,2019-07-12,B3,NP,1,5,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:13:22Z
2019-07-12_DHT_00131.spu,2019-07-12T19:13:22Z,DHT,2019-07-12,B3,NP,1,5,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:13:22Z
2019-07-12_DHT_00131.spu,2019-07-12T19:13:22Z,DHT,2019-07-12,B3,NP,1,5,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:13:22Z
2019-07-12_DHT_00131.spu,2019-07-12T19:13:22Z,DHT,2019-07-12,B3,NP,1,5,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:13:22Z
2019-07-12_DHT_00132.spu,2019-07-12T19:13:30Z,DHT,2019-07-12,B3,NP,2,6.25,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:13:30Z
2019-07-12_DHT_00132.spu,2019-07-12T19:13:30Z,DHT,2019-07-12,B3,NP,2,6.25,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:13:30Z
2019-07-12_DHT_00132.spu,2019-07-12T19:13:30Z,DHT,2019-07-12,B3,NP,2,6.25,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:13:30Z
2019-07-12_DHT_00132.spu,2019-07-12T19:13:30Z,DHT,2019-07-12,B3,NP,2,6.25,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:13:30Z
2019-07-12_DHT_00132.spu,2019-07-12T19:13:30Z,DHT,2019-07-12,B3,NP,2,6.25,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:13:30Z
2019-07-12_DHT_00133.spu,2019-07-12T19:13:40Z,DHT,2019-07-12,B3,NP,3,7.5,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:13:40Z
2019-07-12_DHT_00133.spu,2019-07-12T19:13:40Z,DHT,2019-07-12,B3,NP,3,7.5,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:13:40Z
2019-07-12_DHT_00133.spu,2019-07-12T19:13:40Z,DHT,2019-07-12,B3,NP,3,7.5,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:13:40Z
2019-07-12_DHT_00133.spu,2019-07-12T19:13:40Z,DHT,2019-07-12,B3,NP,3,7.5,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:13:40Z
2019-07-12_DHT_00133.spu,2019-07-12T19:13:40Z,DHT,2019-07-12,B3,NP,3,7.5,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:13:40Z
2019-07-12_DHT_00134.spu,2019-07-12T19:13:49Z,DHT,2019-07-12,B3,NP,4,8.75,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:13:49Z
2019-07-12_DHT_00134.spu,2019-07-12T19:13:49Z,DHT,2019-07-12,B3,NP,4,8.75,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:13:49Z
2019-07-12_DHT_00134.spu,2019-07-12T19:13:49Z,DHT,2019-07-12,B3,NP,4,8.75,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:13:49Z
2019-07-12_DHT_00134.spu,2019-07-12T19:13:49Z,DHT,2019-07-12,B3,NP,4,8.75,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:13:49Z
2019-07-12_DHT_00134.spu,2019-07-12T19:13:49Z,DHT,2019-07-12,B3,NP,4,8.75,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:13:49Z
2019-07-12_DHT_00135.spu,2019-07-12T19:13:59Z,DHT,2019-07-12,B3,NP,5,10,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:13:59Z
2019-07-12_DHT_00135.spu,2019-07-12T19:13:59Z,DHT,2019-07-12,B3,NP,5,10,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:13:59Z
2019-07-12_DHT_00135.spu,2019-07-12T19:13:59Z,DHT,2019-07-12,B3,NP,5,10,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:13:59Z
2019-07-12_DHT_00135.spu,2019-07-12T19:13:59Z,DHT,2019-07-12,B3,NP,5,10,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:13:59Z
2019-07-12_DHT_00135.spu,2019-07-12T19:13:59Z,DHT,2019-07-12,B3,NP,5,10,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:13:59Z
2019-07-12_DHT_00136.spu,2019-07-12T19:14:08Z,DHT,2019-07-12,B3,NP,6,11.25,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:14:08Z
2019-07-12_DHT_00136.spu,2019-07-12T19:14:08Z,DHT,2019-07-12,B3,NP,6,11.25,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:14:08Z
2019-07-12_DHT_00136.spu,2019-07-12T19:14:08Z,DHT,2019-07-12,B3,NP,6,11.25,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:14:08Z
2019-07-12_DHT_00136.spu,2019-07-12T19:14:08Z,DHT,2019-07-12,B3,NP,6,11.25,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:14:08Z
2019-07-12_DHT_00136.spu,2019-07-12T19:14:08Z,DHT,2019-07-12,B3,NP,6,11.25,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:14:08Z
2019-07-12_DHT_00137.spu,2019-07-12T19:14:15Z,DHT,2019-07-12,B3,NP,7,12.5,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:14:15Z
2019-07-12_DHT_00137.spu,2019-07-12T19:14:15Z,DHT,2019-07-12,B3,NP,7,12.5,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:14:15Z
2019-07-12_DHT_00137.spu,2019-07-12T19:14:15Z,DHT,2019-07-12,B3,NP,7,12.5,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:14:15Z
2019-07-12_DHT_00137.spu,2019-07-12T19:14:15Z,DHT,2019-07-12,B3,NP,7,12.5,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:14:15Z
2019-07-12_DHT_00137.spu,2019-07-12T19:14:15Z,DHT,2019-07-12,B3,NP,7,12.5,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:14:15Z
2019-07-12_DHT_00138.spu,2019-07-12T19:14:22Z,DHT,2019-07-12,B3,NP,8,13.75,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:14:22Z
2019-07-12_DHT_00138.spu,2019-07-12T19:14:22Z,DHT,2019-07-12,B3,NP,8,13.75,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:14:22Z
2019-07-12_DHT_00138.spu,2019-07-12T19:14:22Z,DHT,2019-07-12,B3,NP,8,13.75,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:14:22Z
2019-07-12_DHT_00138.spu,2019-07-12T19:14:22Z,DHT,2019-07-12,B3,NP,8,13.75,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:14:22Z
2019-07-12_DHT_00138.spu,2019-07-12T19:14:22Z,DHT,2019-07-12,B3,NP,8,13.75,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:14:22Z
2019-07-12_DHT_00139.spu,2019-07-12T19:14:35Z,DHT,2019-07-12,B3,NP,9,15,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:14:35Z
2019-07-12_DHT_00139.spu,2019-07-12T19:14:35Z,DHT,2019-07-12,B3,NP,9,15,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:14:35Z
2019-07-12_DHT_00139.spu,2019-07-12T19:14:35Z,DHT,2019-07-12,B3,NP,9,15,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:14:35Z
2019-07-12_DHT_00139.spu,2019-07-12T19:14:35Z,DHT,2019-07-12,B3,NP,9,15,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:14:35Z
2019-07-12_DHT_00139.spu,2019-07-12T19:14:35Z,DHT,2019-07-12,B3,NP,9,15,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:14:35Z
2019-07-12_DHT_00140.spu,2019-07-12T19:14:42Z,DHT,2019-07-12,B3,NP,10,16.25,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:14:42Z
2019-07-12_DHT_00140.spu,2019-07-12T19:14:42Z,DHT,2019-07-12,B3,NP,10,16.25,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:14:42Z
2019-07-12_DHT_00140.spu,2019-07-12T19:14:42Z,DHT,2019-07-12,B3,NP,10,16.25,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:14:42Z
2019-07-12_DHT_00140.spu,2019-07-12T19:14:42Z,DHT,2019-07-12,B3,NP,10,16.25,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:14:42Z
2019-07-12_DHT_00140.spu,2019-07-12T19:14:42Z,DHT,2019-07-12,B3,NP,10,16.25,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:14:42Z
2019-07-12_DHT_00141.spu,2019-07-12T19:15:07Z,DHT,2019-07-12,B3,CT2,1,16.25,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:15:07Z
2019-07-12_DHT_00141.spu,2019-07-12T19:15:07Z,DHT,2019-07-12,B3,CT2,1,16.25,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:15:07Z
2019-07-12_DHT_00141.spu,2019-07-12T19:15:07Z,DHT,2019-07-12,B3,CT2,1,16.25,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:15:07Z
2019-07-12_DHT_00141.spu,2019-07-12T19:15:07Z,DHT,2019-07-12,B3,CT2,1,16.25,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:15:07Z
2019-07-12_DHT_00141.spu,2019-07-12T19:15:07Z,DHT,2019-07-12,B3,CT2,1,16.25,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:15:07Z
2019-07-12_DHT_00142.spu,2019-07-12T19:15:31Z,DHT,2019-07-12,B3,CT2,2,15,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:15:31Z
2019-07-12_DHT_00142.spu,2019-07-12T19:15:31Z,DHT,2019-07-12,B3,CT2,2,15,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:15:31Z
2019-07-12_DHT_00142.spu,2019-07-12T19:15:31Z,DHT,2019-07-12,B3,CT2,2,15,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:15:31Z
2019-07-12_DHT_00142.spu,2019-07-12T19:15:31Z,DHT,2019-07-12,B3,CT2,2,15,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:15:31Z
2019-07-12_DHT_00142.spu,2019-07-12T19:15:31Z,DHT,2019-07-12,B3,CT2,2,15,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:15:31Z
2019-07-12_DHT_00143.spu,2019-07-12T19:15:36Z,DHT,2019-07-12,B3,CT2,3,13.75,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:15:36Z
2019-07-12_DHT_00143.spu,2019-07-12T19:15:36Z,DHT,2019-07-12,B3,CT2,3,13.75,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:15:36Z
2019-07-12_DHT_00143.spu,2019-07-12T19:15:36Z,DHT,2019-07-12,B3,CT2,3,13.75,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:15:36Z
2019-07-12_DHT_00143.spu,2019-07-12T19:15:36Z,DHT,2019-07-12,B3,CT2,3,13.75,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:15:36Z
2019-07-12_DHT_00143.spu,2019-07-12T19:15:36Z,DHT,2019-07-12,B3,CT2,3,13.75,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:15:36Z
2019-07-12_DHT_00144.spu,2019-07-12T19:15:43Z,DHT,2019-07-12,B3,CT2,4,12.5,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:15:43Z
2019-07-12_DHT_00144.spu,2019-07-12T19:15:43Z,DHT,2019-07-12,B3,CT2,4,12.5,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:15:43Z
2019-07-12_DHT_00144.spu,2019-07-12T19:15:43Z,DHT,2019-07-12,B3,CT2,4,12.5,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:15:43Z
2019-07-12_DHT_00144.spu,2019-07-12T19:15:43Z,DHT,2019-07-12,B3,CT2,4,12.5,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:15:43Z
2019-07-12_DHT_00144.spu,2019-07-12T19:15:43Z,DHT,2019-07-12,B3,CT2,4,12.5,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:15:43Z
2019-07-12_DHT_00145.spu,2019-07-12T19:15:50Z,DHT,2019-07-12,B3,CT2,5,11.25,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:15:50Z
2019-07-12_DHT_00145.spu,2019-07-12T19:15:50Z,DHT,2019-07-12,B3,CT2,5,11.25,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:15:50Z
2019-07-12_DHT_00145.spu,2019-07-12T19:15:50Z,DHT,2019-07-12,B3,CT2,5,11.25,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:15:50Z
2019-07-12_DHT_00145.spu,2019-07-12T19:15:50Z,DHT,2019-07-12,B3,CT2,5,11.25,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:15:50Z
2019-07-12_DHT_00145.spu,2019-07-12T19:15:50Z,DHT,2019-07-12,B3,CT2,5,11.25,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:15:50Z
2019-07-12_DHT_00146.spu,2019-07-12T19:15:57Z,DHT,2019-07-12,B3,CT2,6,10,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:15:57Z
2019-07-12_DHT_00146.spu,2019-07-12T19:15:57Z,DHT,2019-07-12,B3,CT2,6,10,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:15:57Z
2019-07-12_DHT_00146.spu,2019-07-12T19:15:57Z,DHT,2019-07-12,B3,CT2,6,10,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:15:57Z
2019-07-12_DHT_00146.spu,2019-07-12T19:15:57Z,DHT,2019-07-12,B3,CT2,6,10,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:15:57Z
2019-07-12_DHT_00146.spu,2019-07-12T19:15:57Z,DHT,2019-07-12,B3,CT2,6,10,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:15:57Z
2019-07-12_DHT_00147.spu,2019-07-12T19:16:04Z,DHT,2019-07-12,B3,CT2,7,8.75,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:16:04Z
2019-07-12_DHT_00147.spu,2019-07-12T19:16:04Z,DHT,2019-07-12,B3,CT2,7,8.75,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:16:04Z
2019-07-12_DHT_00147.spu,2019-07-12T19:16:04Z,DHT,2019-07-12,B3,CT2,7,8.75,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:16:04Z
2019-07-12_DHT_00147.spu,2019-07-12T19:16:04Z,DHT,2019-07-12,B3,CT2,7,8.75,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:16:04Z
2019-07-12_DHT_00147.spu,2019-07-12T19:16:04Z,DHT,2019-07-12,B3,CT2,7,8.75,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:16:04Z
2019-07-12_DHT_00148.spu,2019-07-12T19:16:11Z,DHT,2019-07-12,B3,CT2,8,7.5,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:16:11Z
2019-07-12_DHT_00148.spu,2019-07-12T19:16:11Z,DHT,2019-07-12,B3,CT2,8,7.5,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:16:11Z
2019-07-12_DHT_00148.spu,2019-07-12T19:16:11Z,DHT,2019-07-12,B3,CT2,8,7.5,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:16:11Z
2019-07-12_DHT_00148.spu,2019-07-12T19:16:11Z,DHT,2019-07-12,B3,CT2,8,7.5,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:16:11Z
2019-07-12_DHT_00148.spu,2019-07-12T19:16:11Z,DHT,2019-07-12,B3,CT2,8,7.5,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:16:11Z
2019-07-12_DHT_00149.spu,2019-07-12T19:16:18Z,DHT,2019-07-12,B3,CT2,9,6.25,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:16:18Z
2019-07-12_DHT_00149.spu,2019-07-12T19:16:18Z,DHT,2019-07-12,B3,CT2,9,6.25,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:16:18Z
2019-07-12_DHT_00149.spu,2019-07-12T19:16:18Z,DHT,2019-07-12,B3,CT2,9,6.25,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:16:18Z
2019-07-12_DHT_00149.spu,2019-07-12T19:16:18Z,DHT,2019-07-12,B3,CT2,9,6.25,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:16:18Z
2019-07-12_DHT_00149.spu,2019-07-12T19:16:18Z,DHT,2019-07-12,B3,CT2,9,6.25,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:16:18Z
2019-07-12_DHT_00150.spu,2019-07-12T19:16:27Z,DHT,2019-07-12,B3,CT2,10,5,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:16:27Z
2019-07-12_DHT_00150.spu,2019-07-12T19:16:27Z,DHT,2019-07-12,B3,CT2,10,5,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:16:27Z
