JUL8LOF00005.spu,JUL8LOF00004.spu,JUL8LOF00003.spu,
Wavelength,JUL8MAT00006.spu,JUL8MAT00007.spu,JUL8MAT00008.spu,JUL8MAT00009.spu,JUL8MAT00010.spu,JUL8MAT00011.spu,JUL8MAT00012.spu,JUL8MAT00013.spu,JUL8MAT00014.spu,JUL8MAT00015.spu,JUL8MAT00016.spu,JUL8MAT00017.spu,JUL8MAT00018.spu,JUL8MAT00019.spu,JUL8MAT00020.spu,JUL8MAT00021.spu,JUL8MAT00022.spu,JUL8MAT00023.spu,JUL8MAT00024.spu,JUL8MAT00025.spu
 788 , 0.381141 , 0.328401 , 0.514092 , 0.230061 , 0.226277 , 0.248698 , 0.187944 , 0.286739 , 0.149841 , 0.266136 , 0.247689 , 0.153272 , 0.343812 , 0.372386 , 0.326762 , 0.194662 , 0.250879 , 0.193079 , 0.220338 , 0.347831 
 789 , 0.381228 , 0.328427 , 0.514294 , 0.230091 , 0.226389 , 0.24898 , 0.188018 , 0.287111 , 0.149994 , 0.266302 , 0.24789 , 0.15341 , 0.344187 , 0.372646 , 0.326988 , 0.194812 , 0.251064 , 0.193271 , 0.220593 , 0.347987 
 790 , 0.38132 , 0.328454 , 0.514503 , 0.230122 , 0.226507 , 0.249273 , 0.188097 , 0.287489 , 0.150153 , 0.266463 , 0.24809 , 0.153548 , 0.344574 , 0.372917 , 0.327225 , 0.194969 , 0.25125 , 0.193468 , 0.220854 , 0.348153 
 791 , 0.381491 , 0.328593 , 0.514739 , 0.230271 , 0.226577 , 0.249619 , 0.188085 , 0.287809 , 0.150248 , 0.266542 , 0.248268 , 0.153799 , 0.344902 , 0.373193 , 0.327401 , 0.195104 , 0.251368 , 0.193605 , 0.221047 , 0.34834 
 792 , 0.381714 , 0.328774 , 0.515042 , 0.230475 , 0.226664 , 0.250054 , 0.188105 , 0.288153 , 0.150374 , 0.266691 , 0.24853 , 0.154083 , 0.345304 , 0.373559 , 0.32752 , 0.195247 , 0.251502 , 0.193722 , 0.221266 , 0.348527 
 793 , 0.381948 , 0.328965 , 0.515345 , 0.230685 , 0.226761 , 0.250495 , 0.188124 , 0.288507 , 0.1505 , 0.266841 , 0.248791 , 0.154373 , 0.345705 , 0.373936 , 0.32765 , 0.195394 , 0.251641 , 0.193844 , 0.221486 , 0.348724 
 794 , 0.38205 , 0.329089 , 0.515586 , 0.230824 , 0.226887 , 0.250861 , 0.188179 , 0.288827 , 0.15055 , 0.26698 , 0.249015 , 0.154626 , 0.346124 , 0.374312 , 0.327826 , 0.195512 , 0.251776 , 0.193932 , 0.221752 , 0.348926 
 795 , 0.382143 , 0.329258 , 0.515809 , 0.230928 , 0.227116 , 0.251177 , 0.188316 , 0.289159 , 0.15055 , 0.267139 , 0.249218 , 0.154852 , 0.346509 , 0.374781 , 0.328092 , 0.195622 , 0.251996 , 0.194021 , 0.222138 , 0.349262 
 796 , 0.382272 , 0.32946 , 0.516044 , 0.231035 , 0.227364 , 0.251499 , 0.188479 , 0.289514 , 0.150556 , 0.267304 , 0.249431 , 0.155092 , 0.346893 , 0.375278 , 0.328374 , 0.195733 , 0.252242 , 0.19411 , 0.222551 , 0.349642 
 797 , 0.382409 , 0.329632 , 0.516309 , 0.231128 , 0.227582 , 0.251819 , 0.188604 , 0.289864 , 0.150589 , 0.267462 , 0.249631 , 0.155324 , 0.347273 , 0.375783 , 0.328658 , 0.19587 , 0.252495 , 0.194204 , 0.22296 , 0.35004 
 798 , 0.382612 , 0.329627 , 0.516629 , 0.231201 , 0.227677 , 0.252108 , 0.188572 , 0.290198 , 0.150723 , 0.267593 , 0.249779 , 0.15555 , 0.347676 , 0.376323 , 0.328965 , 0.196061 , 0.252739 , 0.194286 , 0.223318 , 0.35039 
 799 , 0.382816 , 0.32957 , 0.516926 , 0.231283 , 0.227739 , 0.252404 , 0.188507 , 0.290527 , 0.150871 , 0.267727 , 0.249918 , 0.15578 , 0.348144 , 0.37688 , 0.329298 , 0.196246 , 0.252948 , 0.194371 , 0.223678 , 0.35066 
 800 , 0.383031 , 0.329511 , 0.517238 , 0.231365 , 0.227802 , 0.252706 , 0.188441 , 0.290865 , 0.151018 , 0.267863 , 0.250059 , 0.156021 , 0.348621 , 0.377448 , 0.32964 , 0.196441 , 0.253164 , 0.194462 , 0.224044 , 0.35094 
 801 , 0.383251 , 0.329545 , 0.517386 , 0.231492 , 0.227968 , 0.253109 , 0.188469 , 0.291067 , 0.151104 , 0.267925 , 0.250244 , 0.156159 , 0.349086 , 0.377964 , 0.329968 , 0.196632 , 0.253362 , 0.194658 , 0.224422 , 0.351168 
 802 , 0.383386 , 0.329548 , 0.517619 , 0.231599 , 0.228186 , 0.253505 , 0.188546 , 0.291281 , 0.151147 , 0.267935 , 0.250422 , 0.15632 , 0.349512 , 0.378409 , 0.330162 , 0.196827 , 0.253541 , 0.194896 , 0.224712 , 0.351387 
 803 , 0.383522 , 0.329554 , 0.51786 , 0.231716 , 0.228416 , 0.253918 , 0.188626 , 0.291493 , 0.151196 , 0.267946 , 0.250602 , 0.156483 , 0.349956 , 0.378867 , 0.330366 , 0.197027 , 0.253721 , 0.195134 , 0.225007 , 0.351616 
 804 , 0.383736 , 0.329621 , 0.518233 , 0.231843 , 0.228673 , 0.254327 , 0.188737 , 0.291894 , 0.151269 , 0.268074 , 0.250809 , 0.156716 , 0.350385 , 0.379334 , 0.330557 , 0.197208 , 0.253948 , 0.195311 , 0.225264 , 0.351856 
 805 , 0.38392 , 0.329698 , 0.518548 , 0.231866 , 0.228851 , 0.254685 , 0.18873 , 0.292257 , 0.151309 , 0.268217 , 0.250956 , 0.156904 , 0.350692 , 0.379707 , 0.330793 , 0.197334 , 0.254137 , 0.195389 , 0.225524 , 0.35208 
 806 , 0.38409 , 0.329777 , 0.518841 , 0.231864 , 0.229015 , 0.255047 , 0.188688 , 0.292592 , 0.151342 , 0.268353 , 0.251094 , 0.157077 , 0.350989 , 0.380074 , 0.331047 , 0.197446 , 0.254326 , 0.195459 , 0.225805 , 0.352311 
 807 , 0.38432 , 0.329952 , 0.519211 , 0.231946 , 0.229199 , 0.255438 , 0.188696 , 0.292916 , 0.151424 , 0.268541 , 0.251289 , 0.157264 , 0.351286 , 0.380444 , 0.331349 , 0.197572 , 0.254487 , 0.195597 , 0.226122 , 0.35253 
 808 , 0.384551 , 0.330237 , 0.519544 , 0.232213 , 0.229307 , 0.25582 , 0.188862 , 0.293195 , 0.151598 , 0.268791 , 0.251567 , 0.157463 , 0.351514 , 0.380789 , 0.331658 , 0.197707 , 0.254568 , 0.195895 , 0.226465 , 0.352713 
 809 , 0.384666 , 0.330413 , 0.519646 , 0.232453 , 0.22931 , 0.256119 , 0.189069 , 0.293494 , 0.151757 , 0.268969 , 0.251805 , 0.15765 , 0.351689 , 0.381131 , 0.331886 , 0.197812 , 0.254646 , 0.196175 , 0.226783 , 0.352892 
 810 , 0.384788 , 0.3306 , 0.519765 , 0.232706 , 0.22932 , 0.256435 , 0.189287 , 0.29381 , 0.151923 , 0.269166 , 0.25206 , 0.157845 , 0.351868 , 0.381498 , 0.332125 , 0.197925 , 0.254729 , 0.196474 , 0.227119 , 0.353085 
 811 , 0.384661 , 0.330622 , 0.519796 , 0.23283 , 0.229352 , 0.256617 , 0.189564 , 0.294003 , 0.151836 , 0.269379 , 0.252433 , 0.158057 , 0.352076 , 0.38162 , 0.332238 , 0.198032 , 0.254963 , 0.196644 , 0.227249 , 0.353234 
 812 , 0.38459 , 0.330662 , 0.519877 , 0.23294 , 0.229402 , 0.256813 , 0.18975 , 0.29412 , 0.151709 , 0.269621 , 0.252782 , 0.158287 , 0.35226 , 0.381587 , 0.332348 , 0.198143 , 0.255143 , 0.196842 , 0.227379 , 0.353282 
 813 , 0.384521 , 0.330713 , 0.51998 , 0.233059 , 0.22946 , 0.257017 , 0.189949 , 0.294252 , 0.151586 , 0.26988 , 0.25315 , 0.158541 , 0.352459 , 0.381557 , 0.332469 , 0.198262 , 0.255331 , 0.197049 , 0.227522 , 0.353334 
 814 , 0.384393 , 0.330578 , 0.519954 , 0.233043 , 0.229384 , 0.257156 , 0.189944 , 0.294401 , 0.151564 , 0.270046 , 0.253347 , 0.158721 , 0.352608 , 0.381569 , 0.332561 , 0.198371 , 0.255453 , 0.197299 , 0.227664 , 0.353374 
 815 , 0.384459 , 0.330552 , 0.520291 , 0.233154 , 0.229452 , 0.25747 , 0.189975 , 0.294789 , 0.151717 , 0.270323 , 0.253665 , 0.158946 , 0.352898 , 0.381813 , 0.332768 , 0.198497 , 0.25571 , 0.197617 , 0.227901 , 0.353579 
 816 , 0.384579 , 0.330571 , 0.520733 , 0.233317 , 0.229564 , 0.257842 , 0.190044 , 0.295245 , 0.151903 , 0.270645 , 0.254035 , 0.159193 , 0.353233 , 0.382108 , 0.33301 , 0.198637 , 0.256016 , 0.197964 , 0.228164 , 0.353836 
 817 , 0.384617 , 0.330557 , 0.520893 , 0.233432 , 0.229666 , 0.258176 , 0.190057 , 0.295563 , 0.152029 , 0.270787 , 0.254254 , 0.159384 , 0.353482 , 0.382357 , 0.333171 , 0.198719 , 0.256229 , 0.198165 , 0.228423 , 0.354014 
 818 , 0.384735 , 0.330687 , 0.520681 , 0.23359 , 0.229899 , 0.258607 , 0.19009 , 0.295771 , 0.152132 , 0.270754 , 0.254299 , 0.159557 , 0.353762 , 0.382734 , 0.333278 , 0.19883 , 0.256316 , 0.198122 , 0.228724 , 0.354106 
 819 , 0.385091 , 0.331028 , 0.520688 , 0.233877 , 0.2303 , 0.259249 , 0.190262 , 0.296155 , 0.152323 , 0.270902 , 0.254488 , 0.159838 , 0.354275 , 0.383338 , 0.333492 , 0.199107 , 0.256484 , 0.198133 , 0.229105 , 0.354259 
 820 , 0.385448 , 0.331364 , 0.520698 , 0.234167 , 0.230698 , 0.259898 , 0.190434 , 0.296548 , 0.152517 , 0.271054 , 0.254682 , 0.160123 , 0.354797 , 0.383954 , 0.333716 , 0.199389 , 0.256651 , 0.198148 , 0.229495 , 0.35442 
 821 , 0.385554 , 0.331304 , 0.520862 , 0.234159 , 0.23091 , 0.26024 , 0.190462 , 0.296956 , 0.152466 , 0.271105 , 0.254765 , 0.160464 , 0.355208 , 0.3845 , 0.333875 , 0.199622 , 0.256766 , 0.19818 , 0.229807 , 0.354627 
 822 , 0.385875 , 0.331422 , 0.521514 , 0.234223 , 0.231156 , 0.260612 , 0.190528 , 0.297531 , 0.152509 , 0.271289 , 0.254925 , 0.160831 , 0.35579 , 0.385191 , 0.334322 , 0.199885 , 0.257017 , 0.198322 , 0.230262 , 0.354954 
 823 , 0.386197 , 0.33154 , 0.522171 , 0.234291 , 0.231402 , 0.260988 , 0.190603 , 0.298114 , 0.152554 , 0.271477 , 0.25509 , 0.161206 , 0.356374 , 0.38589 , 0.334775 , 0.200147 , 0.257278 , 0.198462 , 0.230716 , 0.355288 
 824 , 0.386545 , 0.331739 , 0.522785 , 0.234451 , 0.231517 , 0.261355 , 0.190592 , 0.298476 , 0.15265 , 0.271702 , 0.255254 , 0.161495 , 0.357037 , 0.386475 , 0.33524 , 0.200389 , 0.25754 , 0.198611 , 0.231139 , 0.355519 
 825 , 0.386923 , 0.331917 , 0.523093 , 0.234665 , 0.231603 , 0.261703 , 0.19063 , 0.298684 , 0.152767 , 0.271906 , 0.25552 , 0.161795 , 0.35764 , 0.386837 , 0.335617 , 0.200616 , 0.257765 , 0.198755 , 0.231365 , 0.355774 
 826 , 0.387305 , 0.332082 , 0.523359 , 0.23488 , 0.231695 , 0.262053 , 0.190676 , 0.298885 , 0.152885 , 0.272108 , 0.255796 , 0.1621 , 0.358236 , 0.387181 , 0.335982 , 0.200844 , 0.25798 , 0.198899 , 0.231571 , 0.356032 
 827 , 0.387555 , 0.332163 , 0.523529 , 0.235033 , 0.23183 , 0.262352 , 0.190802 , 0.299093 , 0.152983 , 0.27225 , 0.256075 , 0.162387 , 0.358756 , 0.387496 , 0.336272 , 0.201047 , 0.258173 , 0.199068 , 0.231775 , 0.356328 
 828 , 0.387693 , 0.332217 , 0.523772 , 0.235181 , 0.232102 , 0.262716 , 0.191035 , 0.299445 , 0.153065 , 0.272376 , 0.256356 , 0.162671 , 0.359247 , 0.387937 , 0.336478 , 0.20126 , 0.2584 , 0.199287 , 0.232118 , 0.356639 
 829 , 0.387883 , 0.332366 , 0.524189 , 0.23541 , 0.232442 , 0.263182 , 0.191259 , 0.299917 , 0.153157 , 0.272563 , 0.25665 , 0.162971 , 0.359813 , 0.388512 , 0.336711 , 0.201507 , 0.25869 , 0.199527 , 0.232573 , 0.356921 
 830 , 0.388088 , 0.332517 , 0.524602 , 0.235631 , 0.232776 , 0.263647 , 0.191465 , 0.300392 , 0.153266 , 0.272745 , 0.256938 , 0.163276 , 0.360381 , 0.389098 , 0.336936 , 0.201763 , 0.258979 , 0.199749 , 0.233025 , 0.357189 
 831 , 0.388392 , 0.332736 , 0.525043 , 0.235827 , 0.232985 , 0.264061 , 0.191504 , 0.300885 , 0.153601 , 0.272911 , 0.257196 , 0.163616 , 0.360976 , 0.389721 , 0.337112 , 0.202045 , 0.25923 , 0.199778 , 0.233468 , 0.357354 
 832 , 0.388697 , 0.332967 , 0.52544 , 0.235972 , 0.233141 , 0.264414 , 0.191578 , 0.301315 , 0.153962 , 0.273127 , 0.257453 , 0.163981 , 0.361632 , 0.390313 , 0.337348 , 0.202286 , 0.259459 , 0.199792 , 0.233825 , 0.357609 
 833 , 0.389003 , 0.333198 , 0.525832 , 0.236117 , 0.233298 , 0.264767 , 0.191653 , 0.301745 , 0.154317 , 0.273338 , 0.257703 , 0.164341 , 0.362287 , 0.3909 , 0.337589 , 0.202527 , 0.259682 , 0.199806 , 0.234181 , 0.357864 
 834 , 0.389366 , 0.333413 , 0.525927 , 0.236329 , 0.233537 , 0.265148 , 0.19175 , 0.302127 , 0.15449 , 0.273611 , 0.257846 , 0.164676 , 0.362834 , 0.39135 , 0.33788 , 0.202782 , 0.259868 , 0.199828 , 0.234421 , 0.358004 
 835 , 0.389692 , 0.333591 , 0.526127 , 0.236578 , 0.233897 , 0.265588 , 0.191869 , 0.302436 , 0.154636 , 0.273806 , 0.258014 , 0.16494 , 0.363256 , 0.391789 , 0.338234 , 0.203056 , 0.260035 , 0.199887 , 0.234682 , 0.358126 
 836 , 0.390019 , 0.333762 , 0.526338 , 0.236827 , 0.234261 , 0.266035 , 0.191997 , 0.30273 , 0.154778 , 0.273992 , 0.258181 , 0.165203 , 0.363674 , 0.392233 , 0.338591 , 0.203332 , 0.2602 , 0.199949 , 0.234949 , 0.35825 
 837 , 0.39035 , 0.333954 , 0.52679 , 0.23706 , 0.234634 , 0.266455 , 0.192174 , 0.303124 , 0.154899 , 0.274157 , 0.258433 , 0.165493 , 0.364173 , 0.392798 , 0.339013 , 0.203598 , 0.260421 , 0.200088 , 0.235316 , 0.358469 
 838 , 0.390645 , 0.334117 , 0.527321 , 0.2372 , 0.234903 , 0.266708 , 0.19238 , 0.303633 , 0.154967 , 0.274283 , 0.258711 , 0.165847 , 0.364735 , 0.393354 , 0.339432 , 0.20384 , 0.260656 , 0.200269 , 0.235754 , 0.358797 
 839 , 0.390915 , 0.334241 , 0.52771 , 0.237291 , 0.235104 , 0.266872 , 0.19257 , 0.304151 , 0.15502 , 0.274413 , 0.258943 , 0.16622 , 0.365285 , 0.393816 , 0.339806 , 0.204083 , 0.260853 , 0.200413 , 0.236165 , 0.359119 
 840 , 0.391201 , 0.334406 , 0.528104 , 0.237389 , 0.235279 , 0.267039 , 0.19273 , 0.304621 , 0.155083 , 0.274549 , 0.259172 , 0.166581 , 0.365836 , 0.394274 , 0.340184 , 0.204336 , 0.261038 , 0.200543 , 0.236545 , 0.35943 
 841 , 0.391585 , 0.334789 , 0.528517 , 0.2375 , 0.235277 , 0.267283 , 0.19273 , 0.304767 , 0.155191 , 0.274741 , 0.259375 , 0.166904 , 0.366377 , 0.394761 , 0.340523 , 0.2046 , 0.261136 , 0.2006 , 0.236784 , 0.359645 
 842 , 0.392001 , 0.335153 , 0.528945 , 0.237621 , 0.235261 , 0.267622 , 0.192732 , 0.304875 , 0.155257 , 0.274885 , 0.259635 , 0.167211 , 0.366919 , 0.395497 , 0.340797 , 0.204848 , 0.261291 , 0.200719 , 0.23709 , 0.35984 
 843 , 0.392422 , 0.335523 , 0.529381 , 0.237741 , 0.235239 , 0.26797 , 0.192734 , 0.30498 , 0.155319 , 0.275026 , 0.259904 , 0.167524 , 0.367466 , 0.396242 , 0.341078 , 0.205096 , 0.261443 , 0.200839 , 0.2374 , 0.360037 
 844 , 0.392628 , 0.335627 , 0.529784 , 0.237923 , 0.235476 , 0.268448 , 0.192966 , 0.305378 , 0.155468 , 0.275258 , 0.260258 , 0.167876 , 0.367944 , 0.396953 , 0.341284 , 0.205346 , 0.261687 , 0.201059 , 0.237723 , 0.360246 
 845 , 0.392511 , 0.335468 , 0.529802 , 0.238077 , 0.235774 , 0.2688 , 0.193097 , 0.305728 , 0.15552 , 0.275404 , 0.260402 , 0.168118 , 0.368153 , 0.397315 , 0.341343 , 0.205478 , 0.261748 , 0.201149 , 0.237871 , 0.360306 
 846 , 0.392371 , 0.3353 , 0.5298 , 0.238231 , 0.236073 , 0.26915 , 0.193216 , 0.306079 , 0.15557 , 0.275548 , 0.260536 , 0.168354 , 0.368361 , 0.397673 , 0.341395 , 0.205606 , 0.261798 , 0.201232 , 0.238015 , 0.360356 
 847 , 0.392376 , 0.335245 , 0.529819 , 0.238403 , 0.23629 , 0.269453 , 0.193302 , 0.306426 , 0.155628 , 0.275678 , 0.260684 , 0.168574 , 0.36858 , 0.397976 , 0.341518 , 0.205703 , 0.261902 , 0.20123 , 0.238176 , 0.360409 
 848 , 0.392617 , 0.335391 , 0.529963 , 0.238574 , 0.236436 , 0.269689 , 0.193408 , 0.306738 , 0.155755 , 0.275834 , 0.260904 , 0.168794 , 0.368967 , 0.398143 , 0.341795 , 0.205817 , 0.262197 , 0.201239 , 0.238456 , 0.360544 
 849 , 0.392916 , 0.335593 , 0.530171 , 0.238748 , 0.236607 , 0.269916 , 0.193545 , 0.307039 , 0.155922 , 0.276017 , 0.261159 , 0.169037 , 0.369457 , 0.398269 , 0.34214 , 0.205966 , 0.262568 , 0.201308 , 0.238791 , 0.360737 
 850 , 0.393235 , 0.335824 , 0.530396 , 0.238955 , 0.236801 , 0.270176 , 0.193675 , 0.307304 , 0.156058 , 0.276212 , 0.261434 , 0.169279 , 0.369972 , 0.398401 , 0.342478 , 0.206144 , 0.262921 , 0.201413 , 0.23917 , 0.360945 
 851 , 0.393523 , 0.336135 , 0.530668 , 0.239246 , 0.237028 , 0.270516 , 0.193762 , 0.307457 , 0.15605 , 0.276396 , 0.261738 , 0.169519 , 0.370484 , 0.398616 , 0.342765 , 0.206401 , 0.263088 , 0.201662 , 0.239636 , 0.361225 
 852 , 0.393671 , 0.336414 , 0.531053 , 0.239507 , 0.237163 , 0.270867 , 0.193879 , 0.307681 , 0.156021 , 0.276535 , 0.262 , 0.169802 , 0.37083 , 0.398969 , 0.34305 , 0.206626 , 0.263134 , 0.201885 , 0.240037 , 0.361497 
 853 , 0.39383 , 0.336705 , 0.531441 , 0.23977 , 0.237305 , 0.271221 , 0.193998 , 0.307907 , 0.155991 , 0.276675 , 0.262268 , 0.170088 , 0.371188 , 0.399333 , 0.343342 , 0.206859 , 0.263178 , 0.202111 , 0.240449 , 0.361775 
 854 , 0.39399 , 0.336833 , 0.532004 , 0.239831 , 0.237432 , 0.271385 , 0.194073 , 0.308212 , 0.155983 , 0.276674 , 0.26247 , 0.170325 , 0.371479 , 0.39977 , 0.343785 , 0.206981 , 0.263227 , 0.202332 , 0.240764 , 0.361978 
 855 , 0.394031 , 0.336687 , 0.53209 , 0.239782 , 0.237507 , 0.271371 , 0.193906 , 0.308322 , 0.155943 , 0.276615 , 0.26252 , 0.170395 , 0.37174 , 0.400084 , 0.344014 , 0.206999 , 0.263298 , 0.202416 , 0.241018 , 0.361983 
 856 , 0.394078 , 0.336533 , 0.532177 , 0.239731 , 0.237585 , 0.271356 , 0.193737 , 0.308434 , 0.155897 , 0.276554 , 0.262568 , 0.170463 , 0.372003 , 0.400405 , 0.344245 , 0.207014 , 0.263367 , 0.202503 , 0.241275 , 0.36199 
 857 , 0.394095 , 0.336381 , 0.532272 , 0.239689 , 0.237596 , 0.271449 , 0.193527 , 0.308503 , 0.155935 , 0.276551 , 0.262453 , 0.170566 , 0.37222 , 0.400721 , 0.344343 , 0.207066 , 0.263454 , 0.202539 , 0.241441 , 0.362111 
 858 , 0.394308 , 0.336335 , 0.532517 , 0.239725 , 0.237594 , 0.271733 , 0.193454 , 0.30867 , 0.156032 , 0.276582 , 0.262329 , 0.170738 , 0.372451 , 0.401033 , 0.344466 , 0.207201 , 0.263549 , 0.202597 , 0.2415 , 0.36237 
 859 , 0.394629 , 0.33633 , 0.532827 , 0.23979 , 0.23761 , 0.272072 , 0.193458 , 0.308894 , 0.156134 , 0.276613 , 0.262258 , 0.170932 , 0.372705 , 0.401351 , 0.34464 , 0.20736 , 0.263634 , 0.20268 , 0.241549 , 0.362652 
 860 , 0.394877 , 0.336311 , 0.533045 , 0.239903 , 0.237661 , 0.272436 , 0.193537 , 0.309158 , 0.156212 , 0.276652 , 0.262269 , 0.171128 , 0.37298 , 0.401697 , 0.34477 , 0.20753 , 0.263694 , 0.202748 , 0.241621 , 0.362803 
 861 , 0.394871 , 0.336227 , 0.532991 , 0.240089 , 0.23781 , 0.272869 , 0.193774 , 0.309507 , 0.156211 , 0.276742 , 0.262492 , 0.171318 , 0.373314 , 0.402077 , 0.34477 , 0.20772 , 0.263695 , 0.20274 , 0.2418 , 0.362567 
 862 , 0.394739 , 0.336111 , 0.532894 , 0.240222 , 0.237915 , 0.273329 , 0.193903 , 0.30983 , 0.156176 , 0.276863 , 0.262692 , 0.171509 , 0.373646 , 0.402389 , 0.344693 , 0.207897 , 0.263693 , 0.202704 , 0.242075 , 0.362237 
 863 , 0.394599 , 0.335993 , 0.532799 , 0.240362 , 0.238026 , 0.273796 , 0.194042 , 0.310162 , 0.156139 , 0.27699 , 0.262898 , 0.171704 , 0.373992 , 0.402711 , 0.344614 , 0.20808 , 0.263686 , 0.202663 , 0.242355 , 0.361899 
 864 , 0.394841 , 0.335895 , 0.532994 , 0.240332 , 0.238058 , 0.273989 , 0.193952 , 0.31051 , 0.156123 , 0.277125 , 0.263015 , 0.171971 , 0.374351 , 0.402894 , 0.344784 , 0.208239 , 0.263819 , 0.202691 , 0.242653 , 0.362036 
 865 , 0.395143 , 0.335793 , 0.533306 , 0.240325 , 0.238149 , 0.274086 , 0.19402 , 0.310726 , 0.156187 , 0.277255 , 0.26311 , 0.17223 , 0.374684 , 0.403088 , 0.345098 , 0.208338 , 0.264055 , 0.202766 , 0.242882 , 0.362333 
 866 , 0.395453 , 0.335691 , 0.533627 , 0.240319 , 0.238241 , 0.274179 , 0.194087 , 0.310946 , 0.156259 , 0.277382 , 0.263206 , 0.172492 , 0.375032 , 0.403292 , 0.345425 , 0.208441 , 0.264299 , 0.202841 , 0.243119 , 0.362638 
 867 , 0.395815 , 0.335754 , 0.533885 , 0.240426 , 0.238367 , 0.274373 , 0.194094 , 0.310917 , 0.156283 , 0.277504 , 0.263339 , 0.172642 , 0.375376 , 0.403593 , 0.345655 , 0.208475 , 0.264547 , 0.202874 , 0.243192 , 0.36286 
 868 , 0.396106 , 0.336065 , 0.533977 , 0.240498 , 0.238451 , 0.27462 , 0.193997 , 0.310978 , 0.156213 , 0.277607 , 0.263413 , 0.172745 , 0.375734 , 0.40398 , 0.345776 , 0.20853 , 0.264699 , 0.20286 , 0.243187 , 0.363004 
 869 , 0.396377 , 0.336437 , 0.534033 , 0.240539 , 0.238519 , 0.274878 , 0.193876 , 0.311124 , 0.15612 , 0.27771 , 0.263464 , 0.172856 , 0.376105 , 0.404391 , 0.34588 , 0.208609 , 0.264829 , 0.202831 , 0.243192 , 0.363142 
 870 , 0.396535 , 0.336748 , 0.534114 , 0.240472 , 0.238572 , 0.275153 , 0.193832 , 0.311436 , 0.156057 , 0.277802 , 0.263466 , 0.173042 , 0.37645 , 0.404726 , 0.346035 , 0.208673 , 0.264954 , 0.202822 , 0.243289 , 0.363265 
 871 , 0.396518 , 0.336849 , 0.534316 , 0.240276 , 0.238622 , 0.275471 , 0.193924 , 0.311951 , 0.156073 , 0.277866 , 0.263476 , 0.173391 , 0.376725 , 0.404926 , 0.346264 , 0.208727 , 0.265104 , 0.202866 , 0.243552 , 0.363364 
 872 , 0.396553 , 0.336812 , 0.534586 , 0.240181 , 0.238686 , 0.275826 , 0.193992 , 0.312328 , 0.156131 , 0.277933 , 0.263601 , 0.173765 , 0.376954 , 0.405138 , 0.346478 , 0.208772 , 0.265298 , 0.202926 , 0.243794 , 0.363495 
 873 , 0.3966 , 0.336781 , 0.534871 , 0.240107 , 0.238755 , 0.276185 , 0.19406 , 0.312713 , 0.156203 , 0.278003 , 0.263732 , 0.174146 , 0.377195 , 0.405364 , 0.346689 , 0.208829 , 0.2655 , 0.202999 , 0.244043 , 0.363631 
 874 , 0.396763 , 0.336841 , 0.535291 , 0.240401 , 0.238847 , 0.27648 , 0.194104 , 0.312931 , 0.156416 , 0.278117 , 0.26403 , 0.174414 , 0.377512 , 0.405718 , 0.346818 , 0.209086 , 0.265635 , 0.203197 , 0.244318 , 0.363657 
 875 , 0.396981 , 0.336836 , 0.535528 , 0.240629 , 0.23902 , 0.276796 , 0.194189 , 0.313145 , 0.156606 , 0.278213 , 0.264265 , 0.174714 , 0.378024 , 0.405997 , 0.346971 , 0.209344 , 0.265703 , 0.203376 , 0.244668 , 0.36374 
 876 , 0.397212 , 0.336838 , 0.535776 , 0.240863 , 0.239194 , 0.277117 , 0.194277 , 0.313371 , 0.156802 , 0.278306 , 0.264502 , 0.175023 , 0.378548 , 0.406289 , 0.347126 , 0.209618 , 0.265773 , 0.203565 , 0.245032 , 0.363827 
 877 , 0.397376 , 0.336776 , 0.535777 , 0.241135 , 0.239532 , 0.27754 , 0.194382 , 0.313524 , 0.156779 , 0.278411 , 0.26468 , 0.17525 , 0.379043 , 0.406531 , 0.347212 , 0.209759 , 0.265889 , 0.203582 , 0.245233 , 0.364053 
 878 , 0.397403 , 0.336852 , 0.536007 , 0.241402 , 0.239883 , 0.277948 , 0.194499 , 0.313849 , 0.156685 , 0.278493 , 0.264811 , 0.175345 , 0.379388 , 0.406802 , 0.347308 , 0.20985 , 0.266146 , 0.203593 , 0.24535 , 0.364216 
 879 , 0.397393 , 0.336969 , 0.536326 , 0.241674 , 0.24023 , 0.278363 , 0.194627 , 0.314231 , 0.156594 , 0.278569 , 0.264936 , 0.17541 , 0.379704 , 0.407099 , 0.347417 , 0.209934 , 0.266448 , 0.20363 , 0.245462 , 0.364352 
 880 , 0.397486 , 0.33711 , 0.536714 , 0.241845 , 0.240441 , 0.278642 , 0.194619 , 0.314632 , 0.156547 , 0.278614 , 0.265039 , 0.175488 , 0.380022 , 0.407446 , 0.347618 , 0.20999 , 0.266785 , 0.203706 , 0.245634 , 0.364517 
 881 , 0.397605 , 0.337217 , 0.536996 , 0.241817 , 0.240436 , 0.278708 , 0.194392 , 0.314899 , 0.156551 , 0.278652 , 0.265105 , 0.175592 , 0.380337 , 0.408015 , 0.347851 , 0.209998 , 0.267081 , 0.20378 , 0.245846 , 0.364731 
 882 , 0.397608 , 0.337265 , 0.537054 , 0.241728 , 0.240395 , 0.278728 , 0.194123 , 0.31499 , 0.15655 , 0.278733 , 0.265179 , 0.175719 , 0.380673 , 0.408771 , 0.347966 , 0.210006 , 0.267289 , 0.203789 , 0.246021 , 0.364969 
